,Name,Skills,Skill_English,Skill_cleaned,subcategoryName,categoryName
250,846ce5036a2ac9606a39f3cbde69b17d,"{'Research', 'Chemistry', 'Systems Biology', 'Cell Biology', 'Project Management', 'Genetics', 'In Vitro', 'Molecular Biology', 'Biotechnology', 'Biochemistry', 'Synthetic Biology'}","['Systems Biology', 'Molecular Biology', 'Cell Biology', 'In Vitro', 'Biochemistry', 'Research', 'Biotechnology', 'Project Management', 'Synthetic Biology', 'Chemistry', 'Genetics']","['In Vitro Fertilisation', 'Project Management', 'Cell Biology', 'Chemistry', 'Systems Biology', 'Synthetic Biology', 'Medical Genetics', 'Biotechnology', 'Biochemistry', 'Research', 'Molecular Biology']","['Obstetrics and Gynecology (OBGYN)', 'Genetic Disorders', 'Project Management', 'Chemistry', 'Biology', 'Research Methodology', 'Biotechnology', 'Molecular, Cellular, and Microbiology']","['Business', 'Science and Research', 'Health Care']"
251,8507713781d832e41c8d215e88d2f300,"{'Planification des leçons', 'Adaptation et scolarisation des élèves handicapés', 'Leadership éducatif', 'Gestion salles de classe', 'Salle de classe', ""Conception de programmes d'études"", 'Parler en public', 'Technologie pédagogique', 'Tutorat', ""Développement de programmes d'études"", 'Research', 'Enseignement'}","['Talking in public', 'Classroom management', 'Design of curricula', 'Adaptation and schooling of students with disabilities', 'Development of curricula', 'Lessons planning', 'Educational technology', 'Educational leadership', 'Tutoring', 'Research', 'Classroom', 'Education']","['Classroom Performance Systems', 'Public Speaking', 'Teaching', 'Curriculum Development', 'Math Tutoring', 'Educational Technologies', 'Educational Leadership', 'Higher Education', 'Lesson Planning', 'Learning Disabilities', 'Research']","['Teaching', 'Instructional and Curriculum Design', 'Education Software and Technology', 'Education Administration', 'Higher Education', 'Research Methodology', 'Communication', 'Special Education']","['Science and Research', 'Physical and Inherent Abilities', 'Education and Training']"
252,85dd047c4cfdcf52b530b777da336fe9,"{'Animal Behavior', 'Pharmacology', 'Neuroimaging', 'Chemistry'}","['Chemistry', 'Neuroimaginingg', 'Animal Behavior', 'Pharmacology']","['Chemistry', 'Neuroimaging', 'Pharmacology', 'Animal Science']","['Pharmacology and Drug Discovery', 'Chemistry', 'Medical Imaging', 'Biology']","['Science and Research', 'Health Care']"
253,865271eae05fa581308becdb385955bd,"{'Anglais', 'Modélisation', 'Biologie systémique', ""Conception et animation d'ateliers"", 'Biologie cellulaire', 'Veille et synthèse bibliographique', 'Gestion de projet', 'Rédaction', 'Médiation scientifique'}","['Cell biology', 'Scientific mediation', 'Modelling', 'Design and animation of workshops', 'English', 'Systemic biology', 'Bibliographic monitoring and synthesis', 'Project management', 'Drafting']","['Model Building', 'Cell Biology', 'Project Management', 'Acting Workshop', 'Bibliographic Databases', 'Systemics', 'Contract Drafting', 'Mediation', 'English Language']","['Project Management', 'Library and Cataloging', 'Contract Management', 'Language Competency', 'Molecular, Cellular, and Microbiology', 'Litigation and Civil Justice', 'nan']","['Science and Research', 'Business', 'Language', 'Law, Regulation, and Compliance', 'Education and Training', 'nan']"
254,868252292f5b4aa8b0e4370b1c89f567,"{'Facilitation', 'English', 'Design', 'Digital Strategy', 'French', 'Team Management', 'Social Entrepreneurship', 'Social Media', 'Creative Problem Solving', 'Marketing Communications', 'Educational Technology', 'Marketing Strategy', 'Psychology', 'Strategy', 'Negotiation', 'Business Development', 'Digital Marketing', 'Instructional Design', 'Consulting', 'Management', 'Communication Skills', 'Design Thinking', 'Learning Management Systems', 'Education', 'Start-ups', 'Public Speaking', 'Entrepreneurship', 'Spanish', 'Pedagogy', 'Research', 'Intercultural Skills', 'E-Learning', 'Microsoft Office', 'Project Management', 'Blended Learning', 'Leadership', 'Higher Education'}","['English', 'Facilitation', 'Consulting', 'Research', 'Social Entrepreneurship', 'Project Management', 'Microsoft Office', 'Higher Education', 'Start-ups', 'Business Development', 'Instructional Design', 'Pedagogy', 'Social Media', 'Design Thinking', 'Entrepreneurship', 'Team Management', 'Learning Management Systems', 'Educational Technology', 'Marketing Strategy', 'Design', 'Psychology', 'Spanish', 'E-Learning', 'Intercultural Skills', 'Management', 'Leadership', 'Marketing Communications', 'Communication Skills', 'Digital Marketing', 'English', 'Digital Strategy', 'Strategy', 'Education', 'Public Speaking', 'Blended Learning', 'Creative Problem Solving', 'Negotiations']","['Meeting Facilitation', 'Spanish Language', 'Social Entrepreneurship', 'Team Management', 'Entrepreneurship', 'Design Thinking', 'Public Speaking', 'Creative Problem-Solving', 'Social Media', 'Psychology', 'Instructional Design', 'Strategy Dynamics', 'Business Development', 'English Language', 'Management Consulting', 'Blended Learning', 'Educational Technologies', 'Pedagogy', 'Microsoft Office', 'StartOS', 'Management', 'Digital Content Strategy', 'Leadership', 'Research', 'Intercultural Competence', 'Social Skills', 'Marketing Communications', 'Digital Marketing', 'Project Management', 'Learning Management Systems', 'Active Learning', 'Higher Education', 'Design Around', 'Marketing Strategies', 'Negotiation']","['Online Marketing', 'Instructional and Curriculum Design', 'Language Competency', 'Marketing Strategy', 'Business Consulting', 'Social Media', 'Business Management', 'Business Strategy', 'Social Awareness', 'Office and Productivity Software', 'nan', 'Teaching', 'Marketing Management', 'Mental and Behavioral Health Specialties', 'General Sales Practices', 'Education Software and Technology', 'Personal Attributes', 'Creative Design', 'Initiative and Leadership', 'Project Management', 'Business Communications', 'Content Development and Management', 'Problem Solving', 'Research Methodology', 'Higher Education', 'Communication', 'People Management']","['Business', 'Science and Research', 'Language', 'Health Care', 'Administration', 'Design', 'Marketing and Public Relations', 'Education and Training', 'Physical and Inherent Abilities', 'Media and Writing', 'Sales', 'nan']"
255,870ab6a4f4dc5f5a4949ca1017e71dbc,"{'Unity (游戏引擎)', 'Python'}","['Python', 'Unity']","['Unity Engine', 'Python (Programming Language)']","['Animation and Game Design', 'Scripting Languages']","['Information Technology', 'Design']"
256,8924ee064e59f4b22624eaec057bde37,"{'Microbiology', 'Genetic Engineering', 'Microscopy', 'Biochemistry', 'Science', 'Computational Biology', 'Cell Biology', 'Molecular Cloning', 'Genomics', 'Molecular Biology', 'Genetics', 'Fluorescence Microscopy', 'PCR', 'Systems Biology', 'Life Sciences', 'Biology', 'Bioinformatics', 'Scientific Writing', 'Biotechnology', 'Synthetic Biology'}","['Systems Biology', 'Bioinformatics', 'Molecular Biology', 'Biochemistry', 'Microbiology', 'Fluorescence Microscopy', 'Science', 'Life Sciences', 'Microscopy', 'Molecular Cloning', 'Synthetic Biology', 'PCR', 'Genomics', 'Cell Biology', 'Scientific Writing', 'Genetic Engineering', 'Computational Biology', 'Biotechnology', 'Biology', 'Genetics']","['Medical Genetics', 'Bioinformatics', 'Fluorescent Microscopy', 'Microbiology', 'Computational Biology', 'Genetic Engineering', 'Cell Biology', 'Genomics', 'Biochemistry', 'Microscopy', 'Molecular Cloning', 'Biology', 'Life Sciences', 'Molecular Biology', 'Scientific Writing', 'Systems Biology', 'Synthetic Biology', 'PCBoard', 'Biotechnology', 'Physical Science']","['Genetic Disorders', 'Chemistry', 'Bioinformatics', 'Biology', 'Writing and Editing', 'Genetics', 'Biotechnology', 'Molecular, Cellular, and Microbiology', 'nan', 'Laboratory Research', 'Earth and Space Science']","['Science and Research', 'nan', 'Media and Writing', 'Health Care']"
257,897e4f964fc3a508bbb1469d768e9164,"{'Java', 'Microscopy', 'Biologie', 'Python', 'Node.js', 'Microscopie', 'Tissue Culture', 'Microscope confocal', 'Analyse de données', 'Science', 'Nanoparticules', 'SQL', 'Confocal Microscopy', 'Molecular Biology', 'Data Analysis', 'Culture de cellules', 'Recherche', 'JavaScript', 'Biologie moléculaire', 'AngularJS', 'ELISA', 'Biologie cellulaire', '3D Cell Culture', 'Physique', 'Nanoparticles', 'Cellules souches', 'Sciences de la vie'}","['Molecular Biology', 'Confocal Microscopy', 'Cell biology', 'Molecular biology', 'Science', 'Node.js', 'Microscopy', 'ELISA', 'Confocal Microscope', 'Stem cells', 'Cell culture', 'Physical', 'Python', 'Data Analysis', '3D Cell Culture', 'Life sciences', 'SQL', 'Nanoparticles', 'JavaScript', 'Nanoparticles', 'AngularJS', 'Biology', 'Tissue Culture', 'Microscopy', 'Research', 'Java', 'Data analysis']","['Cell Cultures', 'Node.js', 'Java (Programming Language)', 'Cell Biology', 'Embryonic Stem Cells', 'Data Analysis', 'Angular (Web Framework)', 'Python (Programming Language)', 'Nanoparticles', 'Microscopy', 'SQL (Programming Language)', 'Biology', 'Research', 'Life Sciences', 'Molecular Biology', 'Confocal Laser Scanning Microscopy', 'Tissue Culture', 'Enzyme-Linked Immunosorbent (ELISA) Assay', 'JavaScript (Programming Language)', 'Physical Science']","['JavaScript and jQuery', 'Biology', 'Data Analysis', 'Research Methodology', 'Physics', 'Molecular, Cellular, and Microbiology', 'Laboratory Research', 'Earth and Space Science', 'Query Languages', 'Java', 'Scripting Languages']","['Science and Research', 'Information Technology', 'Analysis']"
258,89813357a06b98cd8754eacef36ef26f,"{'Analytical Skills', 'Public Health', 'Microscopy', 'Grant Writing', 'Matlab', 'English', 'Healthcare', 'Community Outreach', 'SAS', 'Program Development', 'Clinical', 'Social Media', 'Databases', 'Teaching', 'Science', 'Data Analysis', 'R', 'Writing', 'Management', 'HTML', 'Mathematics', 'Event Planning', 'R programming', 'Public Speaking', 'Fluorescence Microscopy', 'Microsoft Word', 'Research', 'Non-profits', 'Microsoft Office', 'Critical Thinking', 'Functional Analysis', 'Bioinformatics', 'Mathematical Modeling', 'Nonprofits', 'Higher Education'}","['Bioinformatics', 'Community Outreach', 'English', 'R programming', 'Research', 'Science', 'Microscopy', 'Nonprofits', 'Microsoft Office', 'Higher Education', 'Grant Writing', 'Clinical', 'Writing', 'Data Analysis', 'Analytical Skills', 'Functional Analysis', 'Social Media', 'Microsoft Word', 'Critical Thinking', 'Healthcare', 'Databases', 'SAS', 'Mathematics', 'Fluorescence Microscopy', 'Teaching', 'R', 'Management', 'HTML', 'Matlab', 'Non-profits', 'Public Speaking', 'Program Development', 'Mathematical Modeling', 'Public Health', 'Event Planning']","['Public Health', 'R Commander', 'Grant Writing', 'Bioinformatics', 'Fluorescent Microscopy', 'Software Development', 'Health Care Industry', 'Analytical Skills', 'Community Management', 'Public Speaking', 'Social Media', 'Elementary Mathematics', 'Data Analysis', 'Database Systems', 'Mathematical Modeling', 'English Language', 'Event Planning', 'Non-Profit Organization', 'Teaching', 'R (Programming Language)', 'Microscopy', 'Writing', 'SASS', 'Critical Thinking', 'Microsoft Office', 'HTML Application', 'Management', 'Microsoft Word', 'Research', 'MATLAB', 'Conjoint Analysis', 'Higher Education', 'Physical Science', 'Clinical Medicine']","['Events and Conferences', 'Bioinformatics', 'Software Development', 'Language Competency', 'General Medicine', 'Urban and Regional Planning', 'Social Media', 'Business Management', 'Data Analysis', 'Office and Productivity Software', 'Mathematical Software', 'nan', 'Teaching', 'Mathematics and Mathematical Modeling', 'Childhood Education and Development', 'Writing and Editing', 'Web Design and Development', 'Statistics', 'Laboratory Research', 'Other Programming Languages', 'Database Management Systems', 'Initiative and Leadership', 'Public Health and Disease Prevention', 'Research Methodology', 'Higher Education', 'Communication', 'Earth and Space Science']","['Science and Research', 'Business', 'Hospitality and Food Services', 'Language', 'Health Care', 'Information Technology', 'Analysis', 'Economics, Policy, and Social Studies', 'Physical and Inherent Abilities', 'Marketing and Public Relations', 'Education and Training', 'nan', 'Media and Writing', 'Administration']"
259,899a32d7bba30b51703f311066fb338b,set(),[],[],[],[]
260,89ac3df746f0c5d7be2f5db9d859d74c,"{'Biologie moléculaire', 'Biochimie', 'Clonage moléculaire', 'Biologie cellulaire', 'Biotechnologie', 'Génomique'}","['Molecular Cloning', 'Cell biology', 'Molecular biology', 'Biochemistry', 'Biotechnology', 'Genomics']","['Molecular Cloning', 'Cell Biology', 'Biotechnology', 'Genomics', 'Biochemistry', 'Molecular Biology']","['Chemistry', 'Genetics', 'Biotechnology', 'Molecular, Cellular, and Microbiology']",['Science and Research']
261,89b8f3443ffd55b56dbb2a7f422868cf,"{'Piano Playing', 'Enseignement', 'Recherche', 'Python'}","['Research', 'Python', 'Education', 'Piano Playing']","['Research', 'Higher Education', 'Piano', 'Python (Programming Language)']","['Music', 'Research Methodology', 'Scripting Languages', 'Higher Education']","['Science and Research', 'Information Technology', 'Performing Arts', 'Education and Training']"
262,8a0d8dcf3fcd31d05987a177b2be25f8,"{'sciences', 'Microsoft Office', 'High degree of initiative', 'Recherche', 'Research', 'Open Office', 'Team Workshops'}","['Team Workshops', 'High degree of initiative', 'Microsoft Office', 'Research', 'Science', 'Open Office', 'Research']","['Intelligence Gathering', 'Training Workshop', 'Microsoft Office', 'Physical Science', 'Research']","['Intelligence Collection and Analysis', 'Office and Productivity Software', 'Research Methodology', 'Training Programs', 'Earth and Space Science']","['Science and Research', 'Public Safety and National Security', 'Education and Training', 'Administration']"
263,8b13ff5b2a566bc9e2b73a3edad2cf86,"{'Flow Cytometry', 'Functional thinking', 'Python', 'Data science', 'Machine Learning', 'Autodesk Fusion 360', 'Molecular Cloning', 'Western Blotting', 'Genomics', 'Adobe Illustrator', 'Supermind thinking', 'Design Thinking', 'R programming', 'Protein Purification', 'AutoCAD', 'Nanotechnology', 'Fluorescence Microscopy', 'Debate', 'SDS-PAGE', 'Research', 'Adobe Photoshop', 'Project Management', 'Leadership', 'SPSS', 'Real-Time Polymerase Chain Reaction (qPCR)', 'Animal Cell Culture', 'Statistics'}","['Data science', 'R programming', 'Fluorescence Microscopy', 'Adobe Photoshop', 'Research', 'Protein Purification', 'Functional thinking', 'SDS-PAGE', 'Molecular Cloning', 'Animal Cell Culture', 'Flow Cytometry', 'Project Management', 'Western Blotting', 'Genomics', 'AutoCAD', 'Python', 'Leadership', 'Debate', 'Statistics', 'Autodesk Fusion 360', 'Supermind thinking', 'Nanotechnology', 'SPSS', 'Real-Time Polymerase Chain Reaction (qPCR)', 'Adobe Illustrator', 'Design Thinking', 'Machine Learning']","['Real-Time Polymerase Chain Reactions', 'Cell Cultures', 'Flow Cytometry', 'Fluorescent Microscopy', 'SD Cards', 'SPSS Modeler', 'Creative Thinking', 'Design Thinking', 'FreeMind', 'AutoCAD', 'Protein Purification', 'Autodesk', 'Genomics', 'Python (Programming Language)', 'Data Science', 'Adobe Illustrator', 'Nanotechnology', 'R (Programming Language)', 'Western Blot', 'Molecular Cloning', 'Machine Learning', 'Statistics', 'Leadership', 'Research', 'Project Management', 'Adobe Photoshop', 'Debating']","['Drafting and Engineering Design', 'Statistical Software', 'Genetics', 'Molecular, Cellular, and Microbiology', 'Graphic and Visual Design Software', 'Materials Science and Engineering', 'nan', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Data Science', 'Statistics', 'Data Storage', 'Laboratory Research', 'Other Programming Languages', 'Scripting Languages', 'Creative Design', 'Initiative and Leadership', 'Project Management', 'Research Methodology', 'Communication']","['Science and Research', 'Business', 'Engineering', 'Analysis', 'Design', 'Physical and Inherent Abilities', 'Information Technology', 'nan']"
264,8cb64003043a6171d71691d88a0ba3d0,"{'Compétences en laboratoire', 'Bonnes pratiques de laboratoire', 'Rédaction académique', 'Chameleon', 'Bien-être animal', 'Communications scientifiques', 'Ecophysiology', 'Anglais', 'Travail de terrain', 'Science', 'Data analysis', 'Ecology', 'Animaux exotiques', 'Parler en public', 'Molecular Biology', 'Adobe Illustrator', 'Microsoft Excel', 'R', 'Comportement des animaux', 'Communication orale', 'Microsoft Word', 'Research', 'PCR', 'Statistiques', 'Herpetology ', 'Microsoft Office', 'Modèle animal', 'Programmation statistique', ""Éducation à l'environnement"", 'Compétences analytiques', 'Statistics'}","['Talking in public', 'Statistics', 'Molecular Biology', 'Laboratory skills', 'Animal model', 'Herpetology', 'Exotic animals', 'Research', 'Science', 'Analytical skills', 'Statistical programming', 'Environmental education', 'Ecology', 'Field work', 'R', 'Microsoft Office', 'PCR', 'Scientific communications', 'Statistics', 'Animal welfare', 'Data analysis', 'Adobe Illustrator', 'Animal behaviour', 'Microsoft Excel', 'Chameleon', 'Good laboratory practice', 'English', 'Ecophysiology', 'Academic writing', 'Microsoft Word', 'Oral communication']","['R Commander', 'Field Research', 'Chamfer', 'Statistical Software', 'Wildlife Ecology', 'Analytical Skills', 'Herpetology', 'Animal Welfare', 'Public Speaking', 'Human Communication', 'Environmental Education', 'Microsoft Excel', 'Data Analysis', 'Laboratory Procedures', 'Adobe Illustrator', 'English Language', 'Academic Writing', 'Animal Models', 'Animal Science', 'Ecology', 'Statistics', 'Microsoft Office', 'Research', 'Microsoft Word', 'Pathophysiology', 'Molecular Biology', 'Laboratory Testing', 'Science Communication', 'PCBoard', 'Physical Science']","['Pathology', 'Animal Care', 'Statistical Software', 'Language Competency', 'Molecular, Cellular, and Microbiology', 'Graphic and Visual Design Software', 'Data Analysis', 'Office and Productivity Software', 'nan', 'Production and Assembly', 'Ecology', 'Biology', 'Writing and Editing', 'Statistics', 'Laboratory Research', 'Environment and Resource Management', 'Research Methodology', 'Communication', 'Earth and Space Science']","['Science and Research', 'Personal Care and Services', 'Language', 'Health Care', 'Analysis', 'Design', 'Physical and Inherent Abilities', 'Manufacturing and Production', 'Environment', 'nan', 'Media and Writing', 'Administration']"
265,8cd22c1b604055803a800c3bf6bdab4c,set(),[],[],[],[]
266,8ce0a449d85cc40b838271b470b4c70e,"{'Science', 'Sciences cognitives', 'Recherche', 'Psychologie du développement', 'Enseignement'}","['Development psychology', 'Education', 'Research', 'Cognitive sciences', 'Science']","['Developmental Psychology', 'Cognitive Science', 'Higher Education', 'Physical Science', 'Research']","['Neuroscience', 'Pediatrics', 'Higher Education', 'Research Methodology', 'Earth and Space Science']","['Science and Research', 'Education and Training', 'Health Care']"
267,8cf6024e9f22117fd51b7296c83675b9,"{'Management', 'Microsoft Office', 'Project Management', 'Leadership', 'PowerPoint', 'Customer Service', 'Microsoft Excel', 'Microsoft Word', 'Research', 'Strategic Planning'}","['PowerPoint', 'Research', 'Microsoft Excel', 'Project Management', 'Microsoft Office', 'Strategic Planning', 'Microsoft Word', 'Management', 'Customer Service', 'Leadership']","['Customer Service', 'Microsoft PowerPoint', 'Microsoft Excel', 'Project Management', 'Microsoft Office', 'Microsoft Word', 'Management', 'Leadership', 'Research', 'Strategic Planning']","['Initiative and Leadership', 'Project Management', 'Business Management', 'Business Strategy', 'Office and Productivity Software', 'Basic Customer Service', 'Research Methodology']","['Business', 'Science and Research', 'Physical and Inherent Abilities', 'Customer and Client Support', 'Administration']"
268,8cfd0c898ebb2f0de835b4754c3af2d9,"{'Java', 'Programming', 'Cloud Computing', 'Embedded Systems', 'Python', 'Microcontrollers', 'Arduino', 'Business Strategy', 'Machine Learning', 'C', 'Team Building', 'Business Development', 'Engineering', 'Strategic Planning', 'C++', 'Design Thinking', 'Business Management', 'International Project Management', 'Robotics', 'Start-ups', 'Public Speaking', 'Ubuntu', 'Computer Vision', '3D Printing', 'Project Management', 'Artificial Intelligence', 'Manufacturing', 'VHDL', 'Product Development', 'Electronics', 'Volunteering'}","['Business Management', 'Business Strategy', 'Team Building', 'Microcontrollers', 'VHDL', 'Programming', 'Cloud Computing', 'Project Management', 'Artificial Intelligence', '3D Printing', 'Robotics', 'Strategic Planning', 'Python', 'Computer Vision', 'Start-ups', 'International Project Management', 'Ubuntu', 'Product Development', 'Business Development', 'Manufacturing', 'Electronics', 'Java', 'Volunteering', 'Engineering', 'Design Thinking', 'Public Speaking', 'Embedded Systems', 'C++', 'Arduino', 'C', 'Machine Learning']","['Computer Vision', 'Microcomputer', 'Computer Programming', 'Team Building', 'Artificial Intelligence', 'Virtual Hard Disks (VHD)', 'Ubuntu (Operating System)', 'New Product Development', 'Arduino', 'Design Thinking', 'Public Speaking', 'Java (Programming Language)', 'Manufacturing Operations', 'Python (Programming Language)', 'Electronics', 'Business Development', 'C++ (Programming Language)', 'Cloud Computing', 'Machine Learning', 'Volunteer Management', 'Robotics', 'StartOS', 'Management', '3D Printing', 'Financial Strategy', 'Project Management', 'Engineering Education', 'Pro*C', 'Embedded Systems', 'Strategic Planning']","['Engineering Software', 'Firmware', 'Databases', 'Computer Hardware', 'Business Management', 'Business Strategy', 'Operating Systems', 'nan', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Cloud Computing', 'Robotics', 'Plant Operations and Management', 'Java', 'Scripting Languages', 'Creative Design', 'Computer Science', 'Electronics Engineering', 'Project Management', 'C and C++', 'Product Development', 'Communication', 'People Management']","['Business', 'Engineering', 'Design', 'Physical and Inherent Abilities', 'Manufacturing and Production', 'Information Technology', 'nan']"
269,8d2b1f000750421ac125485db36ee13c,"{'Marketing', 'Vaccines', 'Project Management', 'English', 'Biology', 'R&D', 'Market Analysis', 'Open Innovation', 'Business Development', 'Research'}","['Business Development', 'English', 'Open Innovation', 'Research', 'Vaccines', 'Marketing', 'Project Management', 'R&D', 'Market Analysis', 'Biology']","['Market Analysis', 'Business Development', 'Project Management', 'RRDtool', 'Biology', 'Business Marketing', 'Vaccines', 'Innovation', 'Research', 'English Language']","['Market Analysis', 'Project Management', 'Problem Solving', 'Biology', 'Business Strategy', 'Research Methodology', 'Language Competency', 'Marketing Strategy', 'Networking Software', 'Infectious Diseases']","['Business', 'Science and Research', 'Language', 'Health Care', 'Physical and Inherent Abilities', 'Marketing and Public Relations', 'Information Technology']"
270,8e1068f1493f173bfc96b0dd04384a57,"{'Mathematics', 'Microsoft Office', 'Chemistry', 'Science', 'Physics', 'English', 'Biology', 'French', 'Research'}","['English', 'Physics', 'Mathematics', 'Research', 'Science', 'English', 'Microsoft Office', 'Chemistry', 'Biology']","['Chemistry', 'Elementary Mathematics', 'Biology', 'Microsoft Office', 'Physics', 'Physical Science', 'Research', 'English Language']","['Childhood Education and Development', 'Chemistry', 'Biology', 'Office and Productivity Software', 'Research Methodology', 'Language Competency', 'Physics', 'Earth and Space Science']","['Science and Research', 'Language', 'Education and Training', 'Administration']"
271,8e70c250726fa0db1568ecd5f2b7f8b8,"{'Programming', 'User Interface', 'Software Development', 'Embedded Systems', 'Python', 'Software Engineering', 'Social Media', 'Mobile Applications', 'PHP', 'Product Management', 'Algorithms', 'Rapid Prototyping', 'Web Services', 'Graphic Design', 'Robotics', 'Public Speaking', 'Entrepreneurship', 'Screen Printing', 'User Experience', 'E-commerce', 'Open Source', 'Web Development', 'Social Media Marketing', 'Web Design', 'Product Development', 'Ruby'}","['Entrepreneurship', 'Graphic Design', 'Software Development', 'Web Development', 'Ruby', 'Open Source', 'Web Design', 'Programming', 'E-commerce', 'Web Services', 'Robotics', 'Python', 'Product Management', 'Software Engineering', 'User Interface', 'Product Development', 'Screen Printing', 'PHP', 'Social Media Marketing', 'Rapid Prototyping', 'Social Media', 'Public Speaking', 'Embedded Systems', 'Mobile Applications', 'User Experience', 'Algorithms']","['Web Design', 'Screen Printing', 'Algorithms', 'Mobile Application Software', 'Software Development', 'Entrepreneurship', 'Computer Programming', 'Social Media Marketing', 'New Product Development', 'Public Speaking', 'E-Commerce', 'Product Management', 'Social Media', 'Graphic Design', 'Software Engineering', 'Python (Programming Language)', 'PHP 7', 'User Experience', 'Web Development', 'Robotics', 'Web Services', 'User Interface', 'RubyMine', 'Open-Source Software', 'Rapid Prototyping', 'Embedded Systems']","['Mobile Development', 'Firmware', 'Software Development', 'Manufacturing Processes', 'E-Commerce', 'Product Management', 'Social Media', 'Graphic and Visual Design', 'PHP', 'User Interface and User Experience (UI/UX) Design', 'Robotics', 'Web Design and Development', 'Web Services', 'Scripting Languages', 'Computer Science', 'Initiative and Leadership', 'Product Development', 'Software Development Tools', 'Communication']","['Business', 'Engineering', 'Information Technology', 'Design', 'Manufacturing and Production', 'Marketing and Public Relations', 'Physical and Inherent Abilities', 'Sales']"
272,8f426ffb5d0d93f05238a6f90ef4e482,"{'Teaching', 'Management', 'Clinical Development', 'People Skills', 'Emotional Intelligence', 'Easily Adaptable', 'Communication', 'Event Planning', 'Leadership', 'Public Speaking', 'Healthcare', 'Teamwork', 'Pharmaceutical Industry', 'Positive Coaching', 'Sales and Marketing'}","['Clinical Development', 'Easily Adaptable', 'Emotional Intelligence', 'Teaching', 'Public Speaking', 'Communication', 'Pharmaceutical Industry', 'Sales and Marketing', 'People Skills', 'Teamwork', 'Positive Coaching', 'Event Planning', 'Management', 'Healthcare', 'Leadership']","['Teaching', 'Public Speaking', 'Human Communication', 'Pre-Clinical Development', 'Teamwork', 'Emotional Intelligence', 'Sports Coaching', 'Pharmaceutical Manufacturing', 'Health Care Industry', 'Management', 'Adaptability', 'Leadership', 'Social Skills', 'Event Planning', 'Sales']","['Teaching', 'Initiative and Leadership', 'General Sales Practices', 'Events and Conferences', 'Business Management', 'Personal Attributes', 'Social Awareness', 'Communication', 'Pharmacology and Drug Discovery', 'nan', 'Laboratory Research', 'Coaching and Athletic Training']","['Science and Research', 'Business', 'Hospitality and Food Services', 'Education and Training', 'Physical and Inherent Abilities', 'Sales', 'nan']"
273,8fcd8f22bd96c303c8882059e25ad93a,"{'Characterization', 'Spectroscopy', 'Science', 'Physics', 'Numerical Analysis', 'Experimentation', 'LaTeX', 'Nanotechnology', 'Materials Science', 'Simulations', 'Statistics', 'Machine Learning'}","['Spectroscopy', 'Statistics', 'Physics', 'Numerical Analysis', 'Experimentation', 'Nanotechnology', 'Science', 'LaTeX', 'Characterization', 'Simulations', 'Materials Science', 'Machine Learning']","['Nanotechnology', 'Numerical Analysis', 'Simulations', 'Machine Learning', 'Spectroscopy', 'Materials Science', 'Statistics', 'LaTeX', 'Physics', 'Experimentation', 'Physical Science', 'Material Characterization']","['Simulation and Simulation Software', 'Mathematics and Mathematical Modeling', 'Chemistry', 'Materials Science and Engineering', 'Statistics', 'Research Methodology', 'Physics', 'nan', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Earth and Space Science']","['Science and Research', 'Engineering', 'Analysis', 'Information Technology', 'nan']"
274,9056081a0f65c9442cddc390e3ec40f1,"{'Cell Culture', 'Synthetic Biology', 'Systems Biology', 'Neuroscience', 'Microscopy', 'Project Management', 'Matlab', 'Metabolic Engineering', 'Life Sciences', 'Public Speaking', 'Entrepreneurship', 'Mathematical Modeling', 'Biotechnology', 'Confocal Microscopy', 'Biomedical Sciences', 'Molecular Biology', 'Research'}","['Systems Biology', 'Entrepreneurship', 'Molecular Biology', 'Confocal Microscopy', 'Research', 'Life Sciences', 'Microscopy', 'Neuroscience', 'Project Management', 'Synthetic Biology', 'Biomedical Sciences', 'Cell Culture', 'Matlab', 'Metabolic Engineering', 'Biotechnology', 'Public Speaking', 'Mathematical Modeling']","['Neuroscience', 'Biomedical Sciences', 'Public Speaking', 'Microscopy', 'Molecular Biology', 'Cell Cultures', 'Project Management', 'MATLAB', 'Metabolic Engineering', 'Systems Biology', 'Synthetic Biology', 'Entrepreneurship', 'Biotechnology', 'Mathematical Modeling', 'Research', 'Life Sciences', 'Confocal Laser Scanning Microscopy']","['Neuroscience', 'Mathematics and Mathematical Modeling', 'Initiative and Leadership', 'Project Management', 'Biology', 'Research Methodology', 'Biotechnology', 'Molecular, Cellular, and Microbiology', 'Communication', 'Mathematical Software', 'Laboratory Research', 'Medical Science and Research']","['Science and Research', 'Physical and Inherent Abilities', 'Business', 'Analysis']"
