"","Name","Position","Current.company","Location","URL","year","master_year","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10","year11","year12","year13","year14","year15","year16","year17","Degree","School","Level"
"123","c7d573815e440aa96b36853bf95b0fb8","Auditeur Sécurité Offensive chez Zenika","Zenika","Clamart, Île-de-France, France","f5aa911f1c7750b18e0f741aff7371bc","2015/2016","2016",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bachelor's degree, Securité informatique","ESGI","Other"
"124","c7d573815e440aa96b36853bf95b0fb8","Auditeur Sécurité Offensive chez Zenika","Zenika","Clamart, Île-de-France, France","f5aa911f1c7750b18e0f741aff7371bc","2015/2016","2016",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master, Sécurité / sûreté de l''information des systèmes informatiques","ESGI","Master"
"125","c7d573815e440aa96b36853bf95b0fb8","Auditeur Sécurité Offensive chez Zenika","Zenika","Clamart, Île-de-France, France","f5aa911f1c7750b18e0f741aff7371bc","2015/2016","2016",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bachelor's degree, Securité informatique","ESGI","Other"
"126","b8f9581678d272815a2514d3745cb87c","Junior physician in general medicine, APHP, Paris, France","Centre du sommeil de l'Hôtel-Dieu APHP","Greater Paris Metropolitan Region","87058473439d89d84e89ec33c32d0f7e","2012/2013","2013",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DFASM, Médecine","Université Paris Cité","PhD"
"127","b8f9581678d272815a2514d3745cb87c","Junior physician in general medicine, APHP, Paris, France","Centre du sommeil de l'Hôtel-Dieu APHP","Greater Paris Metropolitan Region","87058473439d89d84e89ec33c32d0f7e","2012/2013","2013",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master 2 (M2), Recherche interdisciplinaire","Learning Planet Institute","Master"
"128","c70514d54b8cccd5c71292ba477a65cc","Postdoctoral Researcher in Stem Cells and Developmental Biology - NC3Rs Fellow","King's College London","London Area, United Kingdom","0e3d29c4a7d3b37c304f692f6e29fc1d","2014/2015","2015",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctorat , Biologie du développement","Sorbonne University","PhD"
"129","c70514d54b8cccd5c71292ba477a65cc","Postdoctoral Researcher in Stem Cells and Developmental Biology - NC3Rs Fellow","King's College London","London Area, United Kingdom","0e3d29c4a7d3b37c304f692f6e29fc1d","2014/2015","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DUGBM -Valorisation de la recherche et de l'innovation biomédicale","Pierre and Marie Curie University","Other"
"130","b94c0218624e3407efe07d1eb5749c21","Associate Professor, Sciences Po Paris","Sciences Po","Greater Paris Metropolitan Region","6ca286437476c76b10b745b14dc81a40","2004/2005","2005",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, SHS","École Polytechnique","PhD"
"131","0064692b7bc52326414c8f9c2bfe0445","PostDoc @Western and @UQuebec, Ph.D. @Charité, M.Sc. @ENS Paris","Western University","Canada","0e441c5d6b277f022ccbf9ad16ee2043","2013/2014","2014",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Medical Neuroscience","Charité – Universitätsmedizin Berlin","PhD"
"132","0064692b7bc52326414c8f9c2bfe0445","PostDoc @Western and @UQuebec, Ph.D. @Charité, M.Sc. @ENS Paris","Western University","Canada","0e441c5d6b277f022ccbf9ad16ee2043","2013/2014","2014",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master's Degree, Cognitive Science - Computational Neuroscience","Ecole normale supérieure","Master"
"133","0e02aad183f5c41a2bc00f927fa4978f","Trainee Patent Attorney, PhD","NLO | European patent and trademark attorneys","Ghent, Flemish Region, Belgium","830a36e6012fa156f9733e184683645c","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Basic training in European Patent Law 1st year","Center for International Intellectual Property Studies - CEIPI","Other"
"134","0e02aad183f5c41a2bc00f927fa4978f","Trainee Patent Attorney, PhD","NLO | European patent and trademark attorneys","Ghent, Flemish Region, Belgium","830a36e6012fa156f9733e184683645c","2011/2012","2012",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD degree, Acute Myelocytic Leukemia, Autophagy","University of Bern","PhD"
"135","5acb4076687d7c40d4a4d7b50dadc1ec","PhD","Polytechnique Montréal","Montreal, Quebec, Canada","153e2149b0329b827263fe24c7841892","2013/2014","2014",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Biologie, Informatique","École Polytechnique","PhD"
"136","5acb4076687d7c40d4a4d7b50dadc1ec","PhD","Polytechnique Montréal","Montreal, Quebec, Canada","153e2149b0329b827263fe24c7841892","2013/2014","2014",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Biologie / Informatique","Université Paris-Saclay - Ecole Polytechnique","PhD"
"137","28de5f129d125f5394a4a19b8eac4917","Postdoctoral Research Associate at Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures","Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures","Brunswick, Lower Saxony, Germany","b81224cabf8a5476f2feb1db45b1bc12","2015/2016","2016",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD","Université Paris Cité","PhD"
"138","570d7925aee2b2f111e3cb3be7d0c5b8","Medical Student at NYU School of Medicine","NYU School of Medicine, Sackler Institute of Graduate Biomedical Sciences","Wyncote, Pennsylvania, United States","db6d1ca93b9fb3c54a8168aaa3ebd46b","2012/2013","2013",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cell and Molecular Biology PhD, Gene Therapy and Vaccines","University of Pennsylvania","PhD"
"139","8d2b1f000750421ac125485db36ee13c","Marketing Director - Pharmaceutical excipients and Vaccine adjuvants chez SEPPIC","SEPPIC","Greater Paris Metropolitan Region","fbcfcf324a53dc8e879352239754d2db","2005/2006","2006",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MBA, Management","Collège des Ingénieurs","Master"
"140","8d2b1f000750421ac125485db36ee13c","Marketing Director - Pharmaceutical excipients and Vaccine adjuvants chez SEPPIC","SEPPIC","Greater Paris Metropolitan Region","fbcfcf324a53dc8e879352239754d2db","2005/2006","2006",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Biophysics","Pierre and Marie Curie University","PhD"
"141","5fb2bb422dae1569a3f0bf0cade14e9d","Chargée du projet Tchat chez En avant toute(s)","En avant toute(s)","Paris, Île-de-France, France","7da5346fddb80b1c7be16235c7a1ebd8","2019-2020","2020",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master's degree, Learning Sciences","Learning Planet Institute","Master"
"142","f8eb29c1caa65bdfca2f452bbc72c2a8","Postdoc","CNRS - Centre national de la recherche scientifique","Massy, Île-de-France, France","d457a0d6549cef105ac0120e5c2df450","2015/2016","2016",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thèse de doctorat (http://www.theses.fr/2019PSLET010), Physique","ESPCI Paris - PSL","PhD"
"143","f8eb29c1caa65bdfca2f452bbc72c2a8","Postdoc","CNRS - Centre national de la recherche scientifique","Massy, Île-de-France, France","d457a0d6549cef105ac0120e5c2df450","2015/2016","2016",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctorat, Matière condensée et physique des matériaux","ESPCI Paris - PSL","PhD"
"144","65c7c47e4d65a1ab2eb9fce013f42622","PHD Candidate at Centre de Recherches et de Ressources en Education et Formation (CRREF)","Centre de Recherches et de Ressources en Education et Formation (CRREF)","French-Guadeloupe","9ec53725de6307144713cd65bb31d7ef","2016-2017","2017",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Education","Université des Antilles","PhD"
"145","d13ff02821b61b990ff27a7b7ebb8784","Microscopy facility ingineer/ image analysis","CEA - Commissariat à l'énergie atomique et aux énergies alternatives","Greater Paris Metropolitan Region","cdedde7b9e1927efaaf056e2f6fa1350","2009/2010","2010",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master IPFB, Ingénierie de plate forme","Université Paris Cité","Master"
"146","298e87120537f9244403b8f631ba586c","Co-fondateur de Par Le monde","ChangemakerXchange","Greater Paris Metropolitan Region","c11090ac72d9e0aac73d574ab4ebbe0c","2007/2008","2008",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master 2 (M2), Études pluridisciplinaires / interdisciplinaires, général","Learning Planet Institute","Master"
"147","298e87120537f9244403b8f631ba586c","Co-fondateur de Par Le monde","ChangemakerXchange","Greater Paris Metropolitan Region","c11090ac72d9e0aac73d574ab4ebbe0c","2007/2008","2008",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master 2 (M2), Biologie","Ecole normale supérieure","Master"
"148","1026e0a7706f7d48157724eacf64c782","Political Advisor at Ministry of Culture, Youth and Sports","Ministry of Culture, Youth and Sports","Pristina, District of Pristina, Kosovo","3ed1bcef56d09445386d39adfe161d0d","2017-2018","2018",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Théorie et composition musicales","New Bulgarian University","PhD"
"149","129ef33b8dfd3fcdfde83fa378be49a4","Software engineer [Database skills ; hardware-adjascent objectives].","fortil","Grenoble, Auvergne-Rhône-Alpes, France","0ea39ac0fa17b03c0dd3e19fe4da4bde","2013/2014","2014",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master of Engineering - MEng, Computer Software Engineering","Polytech Marseille","Master"
"150","daee401f5501110b080ba3e87588dba4","Data scientist at EDF R&D","EDF R&D","Bourg-la-Reine, Île-de-France, France","97f37e74cc231df870483e3d4bf8cc28","2008/2009","2009",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Certificat de la chaire ""Entreprise et pauvreté"", Entreprenariat social","HEC Paris","Other"
"151","775d80798b013f201f2c68b8b2602456","Analyse et modélisation pour l’innovation en biologie. Biologie computationnelle.","CRI","Greater Paris Metropolitan Region","3e2044190973584ea9e734dcca8cfc8a","2016/2017","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master Approches Interdisciplinaires du Vivant, Biologie de synthèse","Learning Planet Institute","Master"
"152","e1c19c23f68b75b774f5c5dba5fc986b","Chargé de recherche, Centre national de la recherche scientifique","Centre national de la recherche scientifique","France","df3bb5fe8cb9a6f6dff61b98c2c13744","2006/2007","2007",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master's degree, Neurobiologie","Ecole normale supérieure","Master"
"153","7da42b1361c776a1fb6c0ff4ef470933","Data Enthusiast // Candidat Artefact School of Data","Freelancer","Paris, Île-de-France, France","a62b44e40af5ac8495d160b7210e4803","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Praticien Hypnose Erycksonienne","Arche Hypnose","Other"
"154","7da42b1361c776a1fb6c0ff4ef470933","Data Enthusiast // Candidat Artefact School of Data","Freelancer","Paris, Île-de-France, France","a62b44e40af5ac8495d160b7210e4803","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Maître-Praticien en Anti-Addiction","Centre Anti Addiction Paris 20e","Other"
"155","e7e0fd323d02a3bcc911f6ed88d6f9ec","Enseignant, Formateur, Doctorant en Info Comm","Education Nationale","Greater Lille Metropolitan Area","4500c42b4c99bbf68582f90c3a6a9551","2014-2015","2015",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (PhD), Laboratoire Dispositifs d'information et de communication à l'ère numérique - Paris, Île-de-France","Conservatoire National des Arts et Métiers","PhD"
"156","f26a61be35ed9d9a4466305bbce92554","Researcher || Doctorate || Open for a new environment || Healthier science, stronger foundation and collaboration","Institute of Science and Technology Austria","Dortmund, North Rhine-Westphalia, Germany","5d0f3cbfaab37ed5fac616c355c180ce","2012/2013","2013",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Cellular and developmental biology","Institute of Science and Technology Austria","PhD"
"157","ed97fc9de36163681c498d76889f43c3","Post-doctorant UMR 7057, Matière et systèmes complexes at Université Denis Diderot (Paris VII)","Université Denis Diderot (Paris VII)","Paris, Île-de-France, France","281d1b7f6343d660a72d5d79035c0549","2007/2008","2008",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Licence, Philosophy","University of Paris I: Panthéon-Sorbonne","Other"
"158","ed97fc9de36163681c498d76889f43c3","Post-doctorant UMR 7057, Matière et systèmes complexes at Université Denis Diderot (Paris VII)","Université Denis Diderot (Paris VII)","Paris, Île-de-France, France","281d1b7f6343d660a72d5d79035c0549","2007/2008","2008",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Phd, Theoretical Biology","Ecole normale supérieure","PhD"
"159","3992a291be830c0adf569fd6ee19838c","Co-Founder at Gouach. Building repairable electric batteries 🔋 for a sustainable e-mobility 🚲. 🚀 We're hiring! 😍","Gouach","Paris, Île-de-France, France","8b2619f2368ee403f2a3219719aa6485","2006/2007","2007",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master of science, Mathematics, computer science, computer vision","Ecole normale supérieure","Master"
"160","3992a291be830c0adf569fd6ee19838c","Co-Founder at Gouach. Building repairable electric batteries 🔋 for a sustainable e-mobility 🚲. 🚀 We're hiring! 😍","Gouach","Paris, Île-de-France, France","8b2619f2368ee403f2a3219719aa6485","2006/2007","2007",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Mathematics and computer vision","Université Paris 5 Descartes","PhD"
"161","b703749876f39dc6cd4d90127d7ae703","Junior Researcher (CR2)","CRI - Centre de Recherches Interdisciplinaires","Greater Paris Metropolitan Region","0fa73592d8eb08a258d19a0261b54023","2004/2005","2005",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Statistics","Paris-Sud University (Paris XI)","PhD"
"162","b703749876f39dc6cd4d90127d7ae703","Junior Researcher (CR2)","CRI - Centre de Recherches Interdisciplinaires","Greater Paris Metropolitan Region","0fa73592d8eb08a258d19a0261b54023","2004/2005","2005",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (PhD), Biostatistics","The University of Tokyo","PhD"
"163","b703749876f39dc6cd4d90127d7ae703","Junior Researcher (CR2)","CRI - Centre de Recherches Interdisciplinaires","Greater Paris Metropolitan Region","0fa73592d8eb08a258d19a0261b54023","2004/2005","2005",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master's degree, Mathematics and Statistics","Ecole normale supérieure","Master"
"164","f110add376648697100a8a43fb254127","Ph.D Candidate at MIT","MIT Civil and Environmental Engineering","Cambridge, Massachusetts, United States","15e168fc6fb9bb465ca9cd9eb7c19c47","2016/2017","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master of Science (M.Sc.), Interdisciplinary Approaches in Life Sciences (AIV) [Systems and synthetic biology]","Learning Planet Institute","Master"
"165","d94e7d4e359b5315928c9d2370e18ea3","PhD Candidate","médialab Sciences Po, CRI Paris","Greater Paris Metropolitan Region","1899083121cc23852363fbec0655deda","2017-2018","2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"School of Public Affairs , Digital, New Technology and Public Policy","Sciences Po","Other"
"166","94ca42ebf394b81c59c5226e7b31bd45","Group leader at CZ Biohub","CZ Biohub","San Francisco, Californie, États-Unis","9ac9b578d522a72660950bbb1b0944a7","2005/2006","2006",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Biology, General","The Rockefeller University","PhD"
"167","eac11f0c2d3fe9424be34401b48c07ee","Consultant éco-responsable","PSL Research University","Paris, Île-de-France, France","1b88aa3a6b24f40f37aeff07528febb6","2013/2014","2014",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pre doctoral year, Neurosciences and Education","PSL Research University","Other"
"168","eac11f0c2d3fe9424be34401b48c07ee","Consultant éco-responsable","PSL Research University","Paris, Île-de-France, France","1b88aa3a6b24f40f37aeff07528febb6","2013/2014","2014",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENS diploma, Physics and Neurosciences","École normale supérieure de Lyon","Other"
"169","e960436e4ac29b2894f8771289932bd7","PhD (Sciences)","Université libre de Bruxelles","Région de Bruxelles-Capitale, Belgique","80e7e51af8b087c39ad2b50dbaef7ece","2013/2014","2014",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Docteure en Sciences, Biologie, général","Université libre de Bruxelles","PhD"
"170","e960436e4ac29b2894f8771289932bd7","PhD (Sciences)","Université libre de Bruxelles","Région de Bruxelles-Capitale, Belgique","80e7e51af8b087c39ad2b50dbaef7ece","2013/2014","2014",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Docteure en Sciences, Bioo","Université libre de Bruxelles","PhD"
"171","7b651efd0a3ef6899abe3e1e2c48443a","Recherche-création au cœur du DIU ArTeC","Université Paris 8","France","10555c15adea0e05ace03f53ad46024e","2020-2021","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DiU ArTeC, Arts libéraux et sciences, études générales et des sciences humaines","Université Paris 8","Other"
"172","6de2cd2a037a029871babb97ce7d8188","Doctorant en biophysique chez Institut Curie","Institut Curie","Greater Paris Metropolitan Region","c4110f08ab524fc95c56d51d57307fc6","2009/2010","2010",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Diplôme de l'Ecole Normale Supérieure de Cachan, Electronique Electrotechnique et Automatisme","Ecole Normale Supérieue de Cachan","Master"
"173","f33da546f0ca0d7227157b850835c111","Researcher & University Teacher","Learning Planet Institute","France","7127acb6a4c0100d936979b1ff31e423","2015-2016","2016",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Docteure, Psychologie","Université Paris Cité","PhD"
"174","f33da546f0ca0d7227157b850835c111","Researcher & University Teacher","Learning Planet Institute","France","7127acb6a4c0100d936979b1ff31e423","2015-2016","2016",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"In-doc, Laboratoire de Sciences Sociales, Imagination et Théâtre","George Mason University","Other"
"175","821953eb9602cd7b12d68388b80b4bf0","Computational biologist","anh-innovation","Zagreb, Zagreb, Croatia","59fc08252fbb9c03a0cd8059f455d197","2016/2017","2017",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Life sciences","UCL","PhD"
"176","ecd2414d4c702fdd258fadeb4432d82a","PHD Student chez Université de Fribourg/Universität Freiburg","Université de Fribourg/Universität Freiburg","Marly-le-Grand, Fribourg, Switzerland","a699863cd5d6e454001eb34022c6becb","2017/2018","2018",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Phd, Biologie évolutive","Université de Fribourg - Universität Freiburg","PhD"
"177","71ddc3fd29cb2622b813b77c67f1b827","PhD, Neurospin","Université Denis Diderot (Paris VII)","Greater Paris Metropolitan Region","a7dc7dfe929e324d71d42801d6144cce","2012/2013","2013",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctorat, Biophysics / Neurosciences","Université Paris Cité","PhD"
"178","d17c3ba2dd8a47ffb23173444dda6b36","Sr. fluidics scientist",NA,"United States","c07986e1d34ee59cc377c937f8f25ba3","2011/2012","2012",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (PhD), Biophysics","Université Paris Cité","PhD"
"179","eceb9a7e8b3298e7fdd5c02397a2426b","Senior Product Manager - Data, Digital and Innovation","Malakoff Humanis","Paris, Île-de-France, France","052588a4add23a48932303739012e44a","2004/2005","2005",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MSc, Engineer","AgroParisTech","Master"
"180","d4b2214efc1507c575c67a30a9de4a69","PhD, Global Medical and Scientific Communications chez Sanofi","Sanofi","Paris, Île-de-France, France","849a1c630a109b4090cb607c21fd5bb3","2014/2015","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DU Medical Science Liaison , Medical affairs","Université Paris Cité","Other"
"181","d4b2214efc1507c575c67a30a9de4a69","PhD, Global Medical and Scientific Communications chez Sanofi","Sanofi","Paris, Île-de-France, France","849a1c630a109b4090cb607c21fd5bb3","2014/2015","2015",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (PhD), « Structure et Dynamique des Systèmes Vivants»","Université Paris-Saclay","PhD"
"182","d4b2214efc1507c575c67a30a9de4a69","PhD, Global Medical and Scientific Communications chez Sanofi","Sanofi","Paris, Île-de-France, France","849a1c630a109b4090cb607c21fd5bb3","2014/2015","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master in science- Ageing, Biologie du vieillissement","Université Paris Cité","Other"
"183","8fcd8f22bd96c303c8882059e25ad93a","NLP Engineer at 365Talents","365Talents","Lyon, Auvergne-Rhône-Alpes, France","e3584c6b7aa612b0c35e705adc0f5943","2009/2010","2010",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Very low field MRI","Université Paris Cité","PhD"
