"","Name","Occupation","Country","URL","promotion","licence_year","year0","year1","year2","year3","year4","year5","year6","year7","year8","Company","Position","Status","Type"
"291","76f54bfa8052539f5a8f1985d8d696db","Gardiennage d'animaux at Familles","France","96f8645c61ed0b115b5bd30490d8298f","Promotion Carbone 2016-2017","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Familles","Gardiennage d'animaux","Private","Other"
"292","76f54bfa8052539f5a8f1985d8d696db","Gardiennage d'animaux at Familles","France","96f8645c61ed0b115b5bd30490d8298f","Promotion Carbone 2016-2017","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Familles","Babysitter","Private","Other"
"293","a3ffc797e6b6e7f89bc3f105e2bf07e1","Intern at Museum national d'Histoire naturelle","France","b5f59c769edd58c8f1083dae0e561b1f","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Museum national d'Histoire naturelle","Intern","Public","Other"
"294","a3ffc797e6b6e7f89bc3f105e2bf07e1","Intern at Museum national d'Histoire naturelle","France","b5f59c769edd58c8f1083dae0e561b1f","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Museum national d'Histoire naturelle","Intern","Public","Other"
"295","a3ffc797e6b6e7f89bc3f105e2bf07e1","Intern at Museum national d'Histoire naturelle","France","b5f59c769edd58c8f1083dae0e561b1f","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Tiny Hanger","Salesperson","Public","Other"
"296","a3ffc797e6b6e7f89bc3f105e2bf07e1","Intern at Museum national d'Histoire naturelle","France","b5f59c769edd58c8f1083dae0e561b1f","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Franklin Park Zoo","Intern","Public","Student"
"297","a3ffc797e6b6e7f89bc3f105e2bf07e1","Intern at Museum national d'Histoire naturelle","France","b5f59c769edd58c8f1083dae0e561b1f","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRI","Class Representative / Class President","Public","Student"
"298","a09a916c2c481435414eaa172302bc42","Ingénieur agronome at Instituto Superior de Agronomia","France","63fc11442693ea4b16fcaef8c24ddd83","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Instituto Superior de Agronomia","Ingénieur agronome","Public","Other"
"299","a09a916c2c481435414eaa172302bc42","Ingénieur agronome at Instituto Superior de Agronomia","France","63fc11442693ea4b16fcaef8c24ddd83","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"BDE AGROSUP DIJON","Interasso Manager","Public","Other"
"300","a09a916c2c481435414eaa172302bc42","Ingénieur agronome at Instituto Superior de Agronomia","France","63fc11442693ea4b16fcaef8c24ddd83","Promotion Carbone 2016-2017","2019",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"GAEC ADELIS","Agricultural Trainee","Private","Student"
"301","a09a916c2c481435414eaa172302bc42","Ingénieur agronome at Instituto Superior de Agronomia","France","63fc11442693ea4b16fcaef8c24ddd83","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AngelHack","AngelHack 2019: Seattle","Private","Other"
"302","a09a916c2c481435414eaa172302bc42","Ingénieur agronome at Instituto Superior de Agronomia","France","63fc11442693ea4b16fcaef8c24ddd83","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Vesoul AgroCampus","Trainee in a Public Regional School for Agriculture","Private","Student"
"303","c5146975713f6cd4aa6d3faf1efe04ad","student at Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","France","a82e733c5c16fbafc5cb5a48d67ed0af","Promotion Carbone 2016-2017","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","student","Public","Student"
"304","c5146975713f6cd4aa6d3faf1efe04ad","student at Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","France","a82e733c5c16fbafc5cb5a48d67ed0af","Promotion Carbone 2016-2017","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université Paris Descartes","Étudiant","Public","Student"
"305","36e61a7ce591ed253a2ec337cb344532","Civic service at AILERONS association - Fin indicator at Association AILERONS","France","a00fc52c63902481b1b66eb1df874028","Promotion Carbone 2016-2017","2019",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Association AILERONS","Civic service at AILERONS association - Fin indicator","Private","Other"
"306","36e61a7ce591ed253a2ec337cb344532","Civic service at AILERONS association - Fin indicator at Association AILERONS","France","a00fc52c63902481b1b66eb1df874028","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"iSea NGO","Internship. Monitoring elasmobranchs catches of the small scales fisheries in, Greece","Private","Student"
"307","36e61a7ce591ed253a2ec337cb344532","Civic service at AILERONS association - Fin indicator at Association AILERONS","France","a00fc52c63902481b1b66eb1df874028","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SharkLab","Volunteer about sharks and rays conservation","Private","Student"
"308","36e61a7ce591ed253a2ec337cb344532","Civic service at AILERONS association - Fin indicator at Association AILERONS","France","a00fc52c63902481b1b66eb1df874028","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centre de Recherches Insulaires et Observatoire de l’Environnement (CRIOBE)","master internship","Public","Student"
"309","dbf4be8a28e0d60c55d0dd44103763ea","Assistant chef de projet milieux humides et aquatiques continentaux at Biotope","France","e7d062183368e3ec692b504990295b5d","Promotion Carbone 2016-2017","2019",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biotope","Assistant chef de projet milieux humides et aquatiques continentaux","Private","Other"
"310","dbf4be8a28e0d60c55d0dd44103763ea","Assistant chef de projet milieux humides et aquatiques continentaux at Biotope","France","e7d062183368e3ec692b504990295b5d","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SYND MIXTE FORUM DES MARAIS ATLANTIQUES","Volontaire en service civique au Forum des Marais Atlantiques","Private","Other"
"311","dbf4be8a28e0d60c55d0dd44103763ea","Assistant chef de projet milieux humides et aquatiques continentaux at Biotope","France","e7d062183368e3ec692b504990295b5d","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"RATPgroup","Opérateur accueil clientèle","Public","Other"
"312","dbf4be8a28e0d60c55d0dd44103763ea","Assistant chef de projet milieux humides et aquatiques continentaux at Biotope","France","e7d062183368e3ec692b504990295b5d","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ecole normale supérieure","Stagiaire","Public","Student"
"313","dbf4be8a28e0d60c55d0dd44103763ea","Assistant chef de projet milieux humides et aquatiques continentaux at Biotope","France","e7d062183368e3ec692b504990295b5d","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Division Expertises Sol et Végétal (DESV) de la Ville de Paris","Stagiaire","Public","Student"
"314","46304bca188699df69665cc978c22275","Stage - La cime d’un arbre comme solution aux enjeux d’hébergement de lémuriens en captivité ? at Parc Zoologique et Botanique de Mulhouse","France","faa1191f1da1d9da2ad79af65ce3e5c5","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Parc Zoologique et Botanique de Mulhouse","Stage - La cime d’un arbre comme solution aux enjeux d’hébergement de lémuriens en captivité ?","Public","Student"
"315","46304bca188699df69665cc978c22275","Stage - La cime d’un arbre comme solution aux enjeux d’hébergement de lémuriens en captivité ? at Parc Zoologique et Botanique de Mulhouse","France","faa1191f1da1d9da2ad79af65ce3e5c5","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Museum National d'Histoire Naturelle","Stage - Analyse Bibliographique des réponses comportementales aux menaces chez les primates","Public","Student"
"316","f275d4df0b711a87adaf4710eea5ba72","Teacher at Université de Paris","France","8a7b2d85bd627f7c5b00322f96da8b14","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université de Paris","Teacher","Public","Research"
"317","f275d4df0b711a87adaf4710eea5ba72","Teacher at Université de Paris","France","8a7b2d85bd627f7c5b00322f96da8b14","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut des Systèmes Complexes - Paris Île-de-France (UPS 3611 / CNRS)","Research Assistant","Public","Research"
"318","f275d4df0b711a87adaf4710eea5ba72","Teacher at Université de Paris","France","8a7b2d85bd627f7c5b00322f96da8b14","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Tech&Code Factory","Teacher","Private","Research"
"319","f275d4df0b711a87adaf4710eea5ba72","Teacher at Université de Paris","France","8a7b2d85bd627f7c5b00322f96da8b14","Promotion Carbone 2016-2017","2019",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sciences Po","Research Assistant @Medialab","Private","Research"
"320","f275d4df0b711a87adaf4710eea5ba72","Teacher at Université de Paris","France","8a7b2d85bd627f7c5b00322f96da8b14","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"LIP6 - Laboratoire d'Informatique Sorbonne Université/CNRS","Research Assistant @ComplexNetworks","Public","Research"
"321","f275d4df0b711a87adaf4710eea5ba72","Teacher at Université de Paris","France","8a7b2d85bd627f7c5b00322f96da8b14","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AI For Good Summer Lab","Fellow","Private","Research"
"322","ac846752245a5f7eed9db38da4d2ea66","Manager, Customer Success at Hublo","France","3e1225c1cf7a3c7f0612b1c12e674167","Promotion Carbone 2016-2017","2019",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Hublo","Manager, Customer Success","Private","Research"
"323","ac846752245a5f7eed9db38da4d2ea66","Manager, Customer Success at Hublo","France","3e1225c1cf7a3c7f0612b1c12e674167","Promotion Carbone 2016-2017","2019",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inserm","Assistant ingénieur","Public","Research"
"324","ac846752245a5f7eed9db38da4d2ea66","Manager, Customer Success at Hublo","France","3e1225c1cf7a3c7f0612b1c12e674167","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRI","Research Intern","Public","Research"
"325","ac846752245a5f7eed9db38da4d2ea66","Manager, Customer Success at Hublo","France","3e1225c1cf7a3c7f0612b1c12e674167","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRI","Tuteur de mathématiques","Public","Other"
"326","ac846752245a5f7eed9db38da4d2ea66","Manager, Customer Success at Hublo","France","3e1225c1cf7a3c7f0612b1c12e674167","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EEUDF","Instructor","Public","Research"
"327","416edaf761c57a3a92c7eb24c3329743","Chargée de mission développement durable et transition écologique at Département de la Vendée","France","57152973e861c75f7b5341990e88822a","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Département de la Vendée","Chargée de mission développement durable et transition écologique","Public","Other"
"328","416edaf761c57a3a92c7eb24c3329743","Chargée de mission développement durable et transition écologique at Département de la Vendée","France","57152973e861c75f7b5341990e88822a","Promotion Carbone 2016-2017","2019",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"I Care & Consult","6-month internship as an Environmental consultant with a focus on #adaptation at I Care","Private","Student"
"329","416edaf761c57a3a92c7eb24c3329743","Chargée de mission développement durable et transition écologique at Département de la Vendée","France","57152973e861c75f7b5341990e88822a","Promotion Carbone 2016-2017","2019",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Projet Déclic","Écriture, élaboration et transformation de propositions de lois pour la transition en France","Private","Student"
"330","416edaf761c57a3a92c7eb24c3329743","Chargée de mission développement durable et transition écologique at Département de la Vendée","France","57152973e861c75f7b5341990e88822a","Promotion Carbone 2016-2017","2019",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Naturalia France","Vendeur","Private","Other"
"331","416edaf761c57a3a92c7eb24c3329743","Chargée de mission développement durable et transition écologique at Département de la Vendée","France","57152973e861c75f7b5341990e88822a","Promotion Carbone 2016-2017","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Iddri","6-month internship in the ocean team at IDDRI","Private","Student"
"332","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"Harvard University","Graduate Teaching Fellow","Public","Student"
"333","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Harvard University","PHD Candidate","Public","Research"
"334","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Massachusetts Institute of Technology","Research Fellow","Public","Research"
"335","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Massachusetts Institute of Technology","Research Associate","Public","Research"
"336","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Eawag","MSc Researcher","Private","Research"
"337","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ETH Zurich","Research Fellow","Public","Research"
"338","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Harvard Summer School","Summer School coordinator","Public","Other"
"339","ebca82c94a745f86a0b4a268bc5ecf27","PHD Candidate at Harvard University","United States of America","26690cc29b51571d4385f48aac010357","Promotion Hélium 2012-2013","2015",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Petnica Science Center","Head Teaching Assistant - Course Coordinator","Public","Other"
"340","475d75132f2010c708185db8937fa4fb","PhD student at The Francis Crick Institute","United Kingdom","a2252becdf74dc987de2ff5aae5202b5","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Syncona Limited","Work placement","Public","Research"
"341","475d75132f2010c708185db8937fa4fb","PhD student at The Francis Crick Institute","United Kingdom","a2252becdf74dc987de2ff5aae5202b5","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"The Francis Crick Institute","PhD student","Public","Research"
"342","475d75132f2010c708185db8937fa4fb","PhD student at The Francis Crick Institute","United Kingdom","a2252becdf74dc987de2ff5aae5202b5","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"École normale supérieure","Visiting Scientist - Statistical Biology laboratory","Public","Research"
"343","475d75132f2010c708185db8937fa4fb","PhD student at The Francis Crick Institute","United Kingdom","a2252becdf74dc987de2ff5aae5202b5","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Collège de France","Visiting Scientist - Genome Organisation and Dynamics laboratory","Public","Research"
"344","475d75132f2010c708185db8937fa4fb","PhD student at The Francis Crick Institute","United Kingdom","a2252becdf74dc987de2ff5aae5202b5","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","Visiting Scientist - Synthetic Biology laboratory","Public","Research"
"345","475d75132f2010c708185db8937fa4fb","PhD student at The Francis Crick Institute","United Kingdom","a2252becdf74dc987de2ff5aae5202b5","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Harvard Medical School","Visiting Scientist - Department of Systems Biology","Public","Research"
"346","475d75132f2010c708185db8937fa4fb","PhD student at The Francis Crick Institute","United Kingdom","a2252becdf74dc987de2ff5aae5202b5","Promotion Hélium 2012-2013","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"J. Craig Venter Institute","Visiting Scientist - Synthetic Biology and Bioenergy Group","Public","Research"
"347","4a59c990c1f3c2d7db2d9436336af658","PhD Student - Laboratory of Physiology and Physiopathology of the Urogenital Tract at IRSET","France","f2aaa2332f1ef8185cb7ff2d7fa9de6a","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Institut Pasteur of Shanghai","PhD Student - Laboratory of Arbovirus Interspecies Transmission and Therapeutics","Public","Research"
"348","4a59c990c1f3c2d7db2d9436336af658","PhD Student - Laboratory of Physiology and Physiopathology of the Urogenital Tract at IRSET","France","f2aaa2332f1ef8185cb7ff2d7fa9de6a","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"IRSET","PhD Student - Laboratory of Physiology and Physiopathology of the Urogenital Tract","Public","Research"
"349","4a59c990c1f3c2d7db2d9436336af658","PhD Student - Laboratory of Physiology and Physiopathology of the Urogenital Tract at IRSET","France","f2aaa2332f1ef8185cb7ff2d7fa9de6a","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Learning Planet Institute","Selection Comittee Assistant","Public","Other"
"350","4a59c990c1f3c2d7db2d9436336af658","PhD Student - Laboratory of Physiology and Physiopathology of the Urogenital Tract at IRSET","France","f2aaa2332f1ef8185cb7ff2d7fa9de6a","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Learning Planet Institute","Teaching Assistant","Public","Other"
"351","4a59c990c1f3c2d7db2d9436336af658","PhD Student - Laboratory of Physiology and Physiopathology of the Urogenital Tract at IRSET","France","f2aaa2332f1ef8185cb7ff2d7fa9de6a","Promotion Hélium 2012-2013","2015",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","MSc 2 Intern - Laboratory of Viral Genomics and Vaccination","Public","Student"
"352","4a59c990c1f3c2d7db2d9436336af658","PhD Student - Laboratory of Physiology and Physiopathology of the Urogenital Tract at IRSET","France","f2aaa2332f1ef8185cb7ff2d7fa9de6a","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","MSc 1 Intern - Laboratory ""Biology of Host-Parasite Interactions""","Public","Student"
"353","6c45e021dbc56bf4e34f9dec0d2602e6","Research Internship at Laboratoire Ecologie Systématique Evolution","France","924726772f2a6bc497b0ca392015ea8e","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Laboratoire Ecologie Systématique Evolution","Research Internship","Public","Student"
"354","6c45e021dbc56bf4e34f9dec0d2602e6","Research Internship at Laboratoire Ecologie Systématique Evolution","France","924726772f2a6bc497b0ca392015ea8e","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Keymer Lab","Research Internship","Public","Student"
"355","6c45e021dbc56bf4e34f9dec0d2602e6","Research Internship at Laboratoire Ecologie Systématique Evolution","France","924726772f2a6bc497b0ca392015ea8e","Promotion Hélium 2012-2013","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Licence Frontières du Vivant","Teaching assistant","Public","Other"
"356","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Podcasters media","Journaliste podcast","Private","Other"
"357","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Louie Media","Journaliste podcast","Private","Other"
"358","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bayard","Journaliste web : santé, culture","Private","Other"
"359","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Bayard","Journaliste pigiste : sciences, santé","Private","Other"
"360","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bayard","Journaliste print : sciences, santé, société","Private","Other"
"361","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Reworld Media","Journaliste pigiste : Science & Vie","Private","Other"
"362","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bridges","Assistante de production et Assistante éditoriale (web-série pour Arte.tv)","Private","Other"
"363","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fondation La main à la pâte","Assistante à la création pédagogique et numérique","Private","Other"
"364","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"LA COMPAGNIE LES FAITS D'AMES","Référente scientifique pour la série TV ""Neurotrucs""","Private","Other"
"365","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UCL","Bachelor Internship : Affective Brain Laboratory, UCL - cognitive neuroscience","Public","Student"
"366","41bdadf8515304c2428571f2baa20eec","Journaliste pigiste : sciences, santé at Bayard","France","bacf1b7666efb22ad9fc62474675c3d0","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"École normale supérieure Ulm","Master internship : Spatial ability, from a video game to the real world - cognitive neuroscience","Public","Student"
"367","bf83d3cbf7ebfeeecdedd9519df56af8","PhD Student at Medical University of Vienna","Austria","619732c9175044d593e65fb8aa694032","Promotion Bore 2015-2016","2018",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Medical University of Vienna","PhD Student","Public","Research"
"368","bf83d3cbf7ebfeeecdedd9519df56af8","PhD Student at Medical University of Vienna","Austria","619732c9175044d593e65fb8aa694032","Promotion Bore 2015-2016","2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inserm","Internship Trainee","Public","Student"
"369","bf83d3cbf7ebfeeecdedd9519df56af8","PhD Student at Medical University of Vienna","Austria","619732c9175044d593e65fb8aa694032","Promotion Hélium 2012-2013","2015",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Medical University of Vienna","PhD Student","Public","Research"
"370","bf83d3cbf7ebfeeecdedd9519df56af8","PhD Student at Medical University of Vienna","Austria","619732c9175044d593e65fb8aa694032","Promotion Hélium 2012-2013","2015",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Humboldt-Universität zu Berlin","Internship Trainee","Public","Student"
"371","bf83d3cbf7ebfeeecdedd9519df56af8","PhD Student at Medical University of Vienna","Austria","619732c9175044d593e65fb8aa694032","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ESPCI Paris","Internship Trainee","Public","Student"
"372","bf83d3cbf7ebfeeecdedd9519df56af8","PhD Student at Medical University of Vienna","Austria","619732c9175044d593e65fb8aa694032","Promotion Hélium 2012-2013","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","Internship Trainee","Public","Student"
