"","Name","Occupation","Country","URL","year","master_year","year0","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10","year11","year12","year13","year14","year15","year16","year17","Position","Company","Status","Type"
"386","93467a863637e8942e82606b8ad46f16","Research engineer at OGD2 Pharma/Activen","France","d288ed0f10ad1b758643feb79f4652e5","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Post-Doc fellow - Project leader: Lectibody therapeutics","Institut Curie","Public","Research"
"387","93467a863637e8942e82606b8ad46f16","Research engineer at OGD2 Pharma/Activen","France","d288ed0f10ad1b758643feb79f4652e5","2011/2012","2012",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD candidate","Institut Curie","Public","Student"
"388","93467a863637e8942e82606b8ad46f16","Research engineer at OGD2 Pharma/Activen","France","d288ed0f10ad1b758643feb79f4652e5","2011/2012","2012",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Engineer","Institut Curie","Public","Research"
"389","93467a863637e8942e82606b8ad46f16","Research engineer at OGD2 Pharma/Activen","France","d288ed0f10ad1b758643feb79f4652e5","2011/2012","2012",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research assistant","Stanford University","Public","Research"
"390","93467a863637e8942e82606b8ad46f16","Research engineer at OGD2 Pharma/Activen","France","d288ed0f10ad1b758643feb79f4652e5","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research assistant","INSERM","Public","Research"
"391","93467a863637e8942e82606b8ad46f16","Research engineer at OGD2 Pharma/Activen","France","d288ed0f10ad1b758643feb79f4652e5","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research assistant","CEA","Public","Research"
"392","8beb41e53ecc4135d40de7bfadb86192","Science writer/editor at Freelance (Self employed)","Indonesia","63b00786bbae9c6a008a9a7f98531b3d","2012/2013","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Science writer/editor","Freelance (Self employed)","Private","Other"
"393","8beb41e53ecc4135d40de7bfadb86192","Science writer/editor at Freelance (Self employed)","Indonesia","63b00786bbae9c6a008a9a7f98531b3d","2012/2013","2013",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Postgraduate Student","University of Oxford","Public","Student"
"394","8beb41e53ecc4135d40de7bfadb86192","Science writer/editor at Freelance (Self employed)","Indonesia","63b00786bbae9c6a008a9a7f98531b3d","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern","Macromolecules and Microsystems for Biology and Medicine Group, UMR168","Private","Student"
"395","8beb41e53ecc4135d40de7bfadb86192","Science writer/editor at Freelance (Self employed)","Indonesia","63b00786bbae9c6a008a9a7f98531b3d","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern","Translational Research and Microfluidics Group, UMRS775","Public","Student"
"396","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Board Member","Canadian Synthetic Biology Education Research Group (CSBERG)","Public","Board"
"397","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Strategic Advisor","Verb Biotics LLC","Private","Other"
"398","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"CEO & Founder","SOIL.BIO","Private","Board"
"399","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Advisory Board & Jury","Merck KGaA, Darmstadt, Germany","Private","Board"
"400","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chief Scientific Officer","Microbes BioSciences, Inc.","Private","Other"
"401","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Co-founder & CEO","Afineur","Private","Board"
"402","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Advisory Board","European Commission","Public","Board"
"403","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Founder and Partner","SynBio Consulting","Private","Board"
"404","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Business and Technology Development","PureTech Health","Private","Other"
"405","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Project Management - Biotechnology","UNESCO","Public","Other"
"406","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Reviewer - Biomanufacturing & Synthetic Biology","Department of Energy","Public","Other"
"407","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Co-founder, Co-CEO","Omeecs","Private","Board"
"408","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Management of Innovation","Harvard University & Center for Interdisciplinary Research","Public","Other"
"409","1f4921c1033deeae3fecb7be3f051ae3","Co-founder & CEO at Afineur","United States of America","95fa0ec0f73b24de9d4a8c082b3a4562","2008/2009","2009",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fellow - Harvard Office of Technology Development","Harvard Medical School","Public","Research"
"410","b8c1b41f1352497ae83bd9768aea381e","Clinical Research Associate I at PSI CRO AG","France","ddab26be290e391f31c1e2ae80a93e89","2015/2016","2016",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Clinical Research Associate I","PSI CRO AG","Private","Research"
"411","b8c1b41f1352497ae83bd9768aea381e","Clinical Research Associate I at PSI CRO AG","France","ddab26be290e391f31c1e2ae80a93e89","2015/2016","2016",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRA intern","PSI CRO AG","Private","Student"
"412","b8c1b41f1352497ae83bd9768aea381e","Clinical Research Associate I at PSI CRO AG","France","ddab26be290e391f31c1e2ae80a93e89","2015/2016","2016",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Internship in Bioinformatics","ISIR - Institut des Systèmes Intelligents et de Robotique","Public","Student"
"413","b8c1b41f1352497ae83bd9768aea381e","Clinical Research Associate I at PSI CRO AG","France","ddab26be290e391f31c1e2ae80a93e89","2015/2016","2016",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Internship in Microbiology","Harvard Medical School","Public","Student"
"414","b8c1b41f1352497ae83bd9768aea381e","Clinical Research Associate I at PSI CRO AG","France","ddab26be290e391f31c1e2ae80a93e89","2015/2016","2016",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHD Student","Laboratoire Jean Perrin (UPMC)","Private","Student"
"415","4eb2d94f094a53b85425ff1abef0c4c0","Postdoctoral researcher - Physics of Biological Function - Institut Pasteur at Institut Pasteur","France","366d8f05e730b4e5fe612f043701af21","2016/2017","2017",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD Student - Immunity and Cancer Unit - Lennon Team","Institut Curie - Research Centre","Public","Student"
"416","4eb2d94f094a53b85425ff1abef0c4c0","Postdoctoral researcher - Physics of Biological Function - Institut Pasteur at Institut Pasteur","France","366d8f05e730b4e5fe612f043701af21","2016/2017","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern - Immunity and Cancer - Team Lennon","Institut Curie - Research Centre","Public","Student"
"417","4eb2d94f094a53b85425ff1abef0c4c0","Postdoctoral researcher - Physics of Biological Function - Institut Pasteur at Institut Pasteur","France","366d8f05e730b4e5fe612f043701af21","2016/2017","2017",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Postdoctoral researcher - Physics of Biological Function - Institut Pasteur","Institut Pasteur","Public","Research"
"418","4eb2d94f094a53b85425ff1abef0c4c0","Postdoctoral researcher - Physics of Biological Function - Institut Pasteur at Institut Pasteur","France","366d8f05e730b4e5fe612f043701af21","2016/2017","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern - Quantitative Image Analysis Unit","Institut Pasteur","Public","Student"
"419","1a3b42c3aacaf0ffef5c6e7d6b466d22","Postdoctoral Researcher at Institut Pasteur","France","16341ea40a4c83f872a749d001e35597","2015/2016","2016",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Postdoctoral Researcher","Institut Pasteur","Public","Research"
"420","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"iGEM TU Delft: Team advisor","Delft University of Technology","Public","Other"
"421","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD Candidate in Synthetic biology and Metabolic engineering","Delft University of Technology","Public","Student"
"422","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Engineer","Institut Pasteur","Public","Research"
"423","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern","Institut Pasteur","Public","Student"
"424","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Fellow","INSERM","Public","Research"
"425","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Design and Development of a Synthetic Biology video game","Citizen Cyberlab - INSERM U1001","Public","Other"
"426","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Independent Consultant - Biotech R&D Synthetic Biology and Drug discovery","Freelance","Private","Other"
"427","85ee37a37e57a8c2ee74e361c69d94a7","Research Fellow at INSERM","France","167e40f480131f42aa5936e9dd3383b4","2012/2013","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Team Leader / Senior Scientist","Pantheon Biosciences","Public","Research"
"428","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coopératrice","L'OUVRE-BOITES 44","Private","Other"
"429","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chargée de dévoloppement","KLASK ! DOCTEUR E S ET INNOVATION SOCIALE","Private","Other"
"430","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chargée de mission intermédiation société civile - chercheur·e·s","KLASK ! Docteur·e·s et innovation sociale","Private","Other"
"431","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Je Klask","KLASK ! Docteur·e·s et innovation sociale","Private","Entrepreneurship"
"432","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Volunteer","SynLab","Private","Other"
"433","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"intern","Institut Pasteur","Public","Student"
"434","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PHD","Institut Curie","Public","Student"
"435","c1ed21a976cdea36f2e287366987629e","Chargée de mission intermédiation société civile - chercheur·e·s at KLASK ! Docteur·e·s et innovation sociale","France","2dd78263987929fce4dc827847b73a34","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Intern","Institut Curie","Public","Student"
"436","02250991e7e7d85909a9a408030c4b73","Designer at Inno3 SAS","France","59be91171ff3280bdda1d8d44bbc2cdc","2019-2020","2020",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Designer","Inno3 SAS","Private","Other"
"437","02250991e7e7d85909a9a408030c4b73","Designer at Inno3 SAS","France","59be91171ff3280bdda1d8d44bbc2cdc","2019-2020","2020",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Lead XR Teacher","CRI","Public","Other"
"438","02250991e7e7d85909a9a408030c4b73","Designer at Inno3 SAS","France","59be91171ff3280bdda1d8d44bbc2cdc","2019-2020","2020",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Lead XR Teacher","CRI","Public","Other"
"439","02250991e7e7d85909a9a408030c4b73","Designer at Inno3 SAS","France","59be91171ff3280bdda1d8d44bbc2cdc","2019-2020","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Education Mentor","CRI","Public","Other"
"440","02250991e7e7d85909a9a408030c4b73","Designer at Inno3 SAS","France","59be91171ff3280bdda1d8d44bbc2cdc","2019-2020","2020",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UX-VR Researcher","VirtualiSurg, Immersive & Adaptive learning for surgery","Private","Research"
"441","02250991e7e7d85909a9a408030c4b73","Designer at Inno3 SAS","France","59be91171ff3280bdda1d8d44bbc2cdc","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"President & Founder","CogLab, NeuroTechX Paris","Private","Board"
"442","573bd42c2d2ba1efacb388b3bf7e63cb","Consultant - Éthique de l'IA at UNESCO","France","96f996c785163aa634ff1e11a514f33d","2020-2021","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Consultant - Éthique de l'IA","UNESCO","Public","Other"
"443","a9b4dab1b15956b98c0f0768e74fd37f","D.Sc. researhcer at Manfred Kopf lab at ETH Zürich","Switzerland","4b59a6298d5485852ddda0888d7051cc","2016/2017","2017",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"D.Sc. researhcer at Manfred Kopf lab","ETH Zürich","Public","Research"
"444","a9b4dab1b15956b98c0f0768e74fd37f","D.Sc. researhcer at Manfred Kopf lab at ETH Zürich","Switzerland","4b59a6298d5485852ddda0888d7051cc","2016/2017","2017",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Scientist at Michael Dustin group","University of Oxford","Public","Other"
"445","a9b4dab1b15956b98c0f0768e74fd37f","D.Sc. researhcer at Manfred Kopf lab at ETH Zürich","Switzerland","4b59a6298d5485852ddda0888d7051cc","2016/2017","2017",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD Researcher","Faculté de Médecine Sorbonne Université","Public","Student"
"446","a9b4dab1b15956b98c0f0768e74fd37f","D.Sc. researhcer at Manfred Kopf lab at ETH Zürich","Switzerland","4b59a6298d5485852ddda0888d7051cc","2016/2017","2017",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Engineer","Sorbonne University / INSERM","Public","Research"
"447","a9b4dab1b15956b98c0f0768e74fd37f","D.Sc. researhcer at Manfred Kopf lab at ETH Zürich","Switzerland","4b59a6298d5485852ddda0888d7051cc","2016/2017","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern - Sebastian Maerkl lab","EPFL (École polytechnique fédérale de Lausanne)","Public","Student"
"448","a9b4dab1b15956b98c0f0768e74fd37f","D.Sc. researhcer at Manfred Kopf lab at ETH Zürich","Switzerland","4b59a6298d5485852ddda0888d7051cc","2016/2017","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Former Research Intern","Institut Pasteur - Michael Nigles group","Public","Student"
"449","30522eb93ac97db401e20318e69ba076","Responsable coordination instrument de financement ""challenge"" at ANR (Agence nationale de la recherche)","France","069cd1cb8ccefdc95a4c1aba681fb64a","2004/2005","2005",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Responsable coordination instrument de financement ""challenge""","ANR (Agence nationale de la recherche)","Public","Other"
"450","170339aeaaa9079f4bbc534d5b3dd8d2","Responsable de la mise en œuvre du plan Données du CNRS at cnrs","France","a3e16b92e6ca6a2cb9cbb47a169e27d3","2005/2006","2006",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Responsable de la mise en œuvre du plan Données du CNRS","cnrs","Public","Other"
"451","170339aeaaa9079f4bbc534d5b3dd8d2","Responsable de la mise en œuvre du plan Données du CNRS at cnrs","France","a3e16b92e6ca6a2cb9cbb47a169e27d3","2005/2006","2006",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Chargée des usages et des utilisateurs","CNRS - Centre national de la recherche scientifique","Public","Other"
"452","170339aeaaa9079f4bbc534d5b3dd8d2","Responsable de la mise en œuvre du plan Données du CNRS at cnrs","France","a3e16b92e6ca6a2cb9cbb47a169e27d3","2005/2006","2006",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Responsable du programme ""Coworking Étudiants-Entrepreneurs""","Frateli Lab","Private","Other"
