"","Name","Occupation","Country","URL","year","phd_year","year0","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10","year11","year12","Company","Position","Status","Status.v2","Type"
"423","43547bfaa91559a12b497b4e60008257","Consultant Cybersécurité at Magellan'Project - Groupe Magellan Partners","France","2b77095d17c5c5ae222ed3e746397836","ED 09-10","2012",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Laboratoire de Photonique et de Nanostructures, CNRS","Postdoctoral Fellow (RiboNets European Project)","Public","Public","Research"
"424","43547bfaa91559a12b497b4e60008257","Consultant Cybersécurité at Magellan'Project - Groupe Magellan Partners","France","2b77095d17c5c5ae222ed3e746397836","ED 09-10","2012",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Laboratoire Jean Perrin (CNRS-UPMC)","Postdoctoral Fellow (RiboNets European Project)","Public","Public","Research"
"425","7c9194f5f9952335f3eba25b5fc93b7f","Senior Machine Learning Engineer at Norbert Health","France","278a6eeb511513fdfd25464344a173f2","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Norbert Health","Senior Machine Learning Engineer","Private","Private","Other"
"426","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cylad Consulting","Management Consultant & Data Scientist","Private","Private","Other"
"427","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Karakul","Co-Founder & CPO (company acquired in February 2019)","Private","Private","Entrepreneurship"
"428","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"nr2","Co-Founder & CEO","Private","Private","Entrepreneurship"
"429","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Startupbootcamp Media & Adtech","External  Advisor","Private","Private","Other"
"430","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Technology Expansion Partners","Director","Private","Private","Board"
"431","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Technology Expansion Partners","Senior Private Equity Analyst","Private","Private","Other"
"432","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"French Tech Seoul","Board Director","Public","Public","Board"
"433","082442820e1956382f28f611f889e39e","Co-Founder & CEO at nr2","South Korea","edbe5cfb32138fd31493be35127d1e50","ED 11-12","2014",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Jacques Monod/CNRS","PhD Researcher in Biophysics","Public","Public","Student"
"434","4e97098886a98afd974735cbd8b6b480","Postdoctoral Researcher at University of Geneva","Switzerland","d406d2af395f8d194947f205d2faaa5f","ED 16-17","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Open Science School","President","Private","Private","Board"
"435","4e97098886a98afd974735cbd8b6b480","Postdoctoral Researcher at University of Geneva","Switzerland","d406d2af395f8d194947f205d2faaa5f","ED 16-17","2019",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Curie - Research Centre","PhD Student","Public","Public","Student"
"436","4e97098886a98afd974735cbd8b6b480","Postdoctoral Researcher at University of Geneva","Switzerland","d406d2af395f8d194947f205d2faaa5f","ED 16-17","2019",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"University of Geneva","Postdoctoral Researcher","Public","Public","Research"
"437","28de5f129d125f5394a4a19b8eac4917","Postdoctoral Research Associate at Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures","Germany","d75a089147ae4f6b678784e4d8601778","ED 16-17","2019",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Collège de France","PhD student: Statistical biology lab, CIRB","Public","Public","Student"
"438","28de5f129d125f5394a4a19b8eac4917","Postdoctoral Research Associate at Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures","Germany","d75a089147ae4f6b678784e4d8601778","ED 16-17","2019",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures","Postdoctoral Research Associate","Public","Public","Research"
"439","4eb2d94f094a53b85425ff1abef0c4c0","Postdoctoral researcher - Physics of Biological Function - Institut Pasteur at Institut Pasteur","France","6754eb0cb0e6b86d433963024e3a56a9","ED 17-18","2020",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","Postdoctoral researcher - Physics of Biological Function - Institut Pasteur","Private","Public","Research"
"440","4eb2d94f094a53b85425ff1abef0c4c0","Postdoctoral researcher - Physics of Biological Function - Institut Pasteur at Institut Pasteur","France","6754eb0cb0e6b86d433963024e3a56a9","ED 17-18","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Curie - Research Centre","PhD Student - Immunity and Cancer Unit - Lennon Team","Public","Public","Student"
"441","b73e584d3a39cab6cae66f7e2cb4d555","Senior Data Scientist at Boston Consulting Group (BCG)","United Kingdom","e28d517386ebafb1d8b2c3e8d991ce27","ED 08-09","2011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Boston Consulting Group (BCG)","Senior Data Scientist","Private","Private","Other"
"442","b73e584d3a39cab6cae66f7e2cb4d555","Senior Data Scientist at Boston Consulting Group (BCG)","United Kingdom","e28d517386ebafb1d8b2c3e8d991ce27","ED 08-09","2011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Mango Solutions","Data Science Consultant","Private","Private","Other"
"443","b73e584d3a39cab6cae66f7e2cb4d555","Senior Data Scientist at Boston Consulting Group (BCG)","United Kingdom","e28d517386ebafb1d8b2c3e8d991ce27","ED 08-09","2011",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CNRS","Postdoctoral Scientist","Public","Public","Research"
"444","b73e584d3a39cab6cae66f7e2cb4d555","Senior Data Scientist at Boston Consulting Group (BCG)","United Kingdom","e28d517386ebafb1d8b2c3e8d991ce27","ED 08-09","2011",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CNRS","PhD in Computational Biology","Public","Public","Student"
"445","b73e584d3a39cab6cae66f7e2cb4d555","Senior Data Scientist at Boston Consulting Group (BCG)","United Kingdom","e28d517386ebafb1d8b2c3e8d991ce27","ED 08-09","2011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"The Francis Crick Institute","Visiting Scientist","Public","Public","Research"
"446","b73e584d3a39cab6cae66f7e2cb4d555","Senior Data Scientist at Boston Consulting Group (BCG)","United Kingdom","e28d517386ebafb1d8b2c3e8d991ce27","ED 08-09","2011",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"The Francis Crick Institute","Data Scientist - Postdoctoral Researcher","Public","Public","Research"
"447","a55864eaad607fb5f38a6806bf0d970f","PhD candidate at Laboratoire de Linguistique Formelle","France","1dc459d7b1b4ab6bdca3c361a9602a0b","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Laboratoire de Linguistique Formelle","PhD candidate","Public","Public","Student"
"448","f391ccc8863407736a05837ab0a379fd","Postdoctoral Fellow at University of Oxford","United Kingdom","08e12cd6a8322d98a0c965e6564e7da3","ED 12-13","2015",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Jacques Monod/CNRS","Postdoctoral Fellow","Public","Public","Research"
"449","f391ccc8863407736a05837ab0a379fd","Postdoctoral Fellow at University of Oxford","United Kingdom","08e12cd6a8322d98a0c965e6564e7da3","ED 12-13","2015",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"University of Oxford","Postdoctoral Fellow","Public","Public","Research"
"450","5b49f84ecc1e8c1bcfc1b586c7576be2","Chef de groupe Médical at McCann Health France","France","40306aed0b00750369f9e83dc88c8b1b","ED 12-13","2015",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Genomic Vision","Research scientist","Private","Private","Research"
"451","5b49f84ecc1e8c1bcfc1b586c7576be2","Chef de groupe Médical at McCann Health France","France","40306aed0b00750369f9e83dc88c8b1b","ED 12-13","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"McCann Health France","Chef de groupe Médical","Private","Private","Other"
"452","5b49f84ecc1e8c1bcfc1b586c7576be2","Chef de groupe Médical at McCann Health France","France","40306aed0b00750369f9e83dc88c8b1b","ED 12-13","2015",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"McCann Health France","Conceptrice-Rédactrice Santé","Private","Private","Other"
"453","5b49f84ecc1e8c1bcfc1b586c7576be2","Chef de groupe Médical at McCann Health France","France","40306aed0b00750369f9e83dc88c8b1b","ED 12-13","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Social Builder","Etincelle","Private","Private","Other"
"454","5b49f84ecc1e8c1bcfc1b586c7576be2","Chef de groupe Médical at McCann Health France","France","40306aed0b00750369f9e83dc88c8b1b","ED 12-13","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Social Builder","Etincelle","Private","Private","Other"
"455","5b49f84ecc1e8c1bcfc1b586c7576be2","Chef de groupe Médical at McCann Health France","France","40306aed0b00750369f9e83dc88c8b1b","ED 12-13","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ZEISS Microscopy","PhD Candidate - Public-Private partnership","Private","Private","Student"
"456","5b49f84ecc1e8c1bcfc1b586c7576be2","Chef de groupe Médical at McCann Health France","France","40306aed0b00750369f9e83dc88c8b1b","ED 12-13","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","PhD Candidate in Biophysics","Public","Public","Student"
"457","7b6cb75b86a3bab9959c8d2a25ca4e7f","Researcher at CEA - Commissariat à l'énergie atomique et aux énergies alternatives","France","6335a4582b29258b66422a34d85ccf4f","ED 09-10","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"CEA - Commissariat à l'énergie atomique et aux énergies alternatives","Researcher","Public","Public","Research"
"458","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cognizant Technology Solutions","Consultant BI & Process","Private","Private","Other"
"459","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"ENGIE Ineo","BI & Industrialisation team leader","Private","Private","Other"
"460","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"EQUANS France","BI Teams Leader","Private","Private","Other"
"461","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Talan","Consultante senior BI","Private","Private","Other"
"462","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Viveris Integration","Consultant SAP BW","Private","Private","Other"
"463","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Jacques Monod/CNRS","PhD in Neurobiology","Public","Public","Student"
"464","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Jacques Monod/CNRS","PhD student in Cellular Biology & Neurobiology","Public","Public","Student"
"465","8213fb66c32666149658de3a60a65408","BI Teams Leader at EQUANS France","France","4442188c1ed0dbe81e57ade805ffa7a6","ED 07-08","2010",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"University Paris 5","Event organizer","Public","Public","Other"
"466","b51858870562136b020e412ad0901b6e","PHD Candidate at CRI","People's Republic of China","4097a60d0b5f2c188b5dbe355b4baa2e","ED 15-16","2018",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRI","PHD Candidate","Public","Public","Student"
"467","e837aa0703d397a03c05ca26032408c0","Co-founder, CTO at TreeFrog Therapeutics","France","835e911bf793faad7fccd63da3cfacaa","ED 10-11","2013",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"TreeFrog Therapeutics","Co-founder, CTO","Private","Private","Entrepreneurship"
"468","e837aa0703d397a03c05ca26032408c0","Co-founder, CTO at TreeFrog Therapeutics","France","835e911bf793faad7fccd63da3cfacaa","ED 10-11","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Curie","PhD","Public","Public","Student"
"469","e837aa0703d397a03c05ca26032408c0","Co-founder, CTO at TreeFrog Therapeutics","France","835e911bf793faad7fccd63da3cfacaa","ED 10-11","2013",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut d'Optique","Postdoctoral Fellow","Public","Public","Research"
"470","e837aa0703d397a03c05ca26032408c0","Co-founder, CTO at TreeFrog Therapeutics","France","835e911bf793faad7fccd63da3cfacaa","ED 10-11","2013",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UNIGE Biochemistry Department","post-doc","Public","Public","Research"
"471","ae6ffccf24eb2684fca6eaf8e44dc1ba","Chargé de recherche et d'enseignement - Responsable du Makerlab at CRI","France","cc84c814ee91c307599c145f0e797d62","ED 08-09","2011",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"L'Openlab","Co-Founder","Private","Private","Entrepreneurship"
"472","ae6ffccf24eb2684fca6eaf8e44dc1ba","Chargé de recherche et d'enseignement - Responsable du Makerlab at CRI","France","cc84c814ee91c307599c145f0e797d62","ED 08-09","2011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"CRI","Chargé de recherche et d'enseignement - Responsable du Makerlab","Public","Public","Research"
"473","ae6ffccf24eb2684fca6eaf8e44dc1ba","Chargé de recherche et d'enseignement - Responsable du Makerlab at CRI","France","cc84c814ee91c307599c145f0e797d62","ED 08-09","2011",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"CRI","Postdoctoral Researcher","Public","Public","Research"
"474","ae6ffccf24eb2684fca6eaf8e44dc1ba","Chargé de recherche et d'enseignement - Responsable du Makerlab at CRI","France","cc84c814ee91c307599c145f0e797d62","ED 08-09","2011",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENS","PhD Student in Microfluidics on Neurons on Chip","Public","Public","Student"
"475","962174e24e7fd1d70ef4aeea9f099f10","Doctorante at Cnam","France","df2229d139486d5839a918bad87dece0","ED 15-16","2018",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Free-Lance","Designer","Private","Private","Entrepreneurship"
"476","962174e24e7fd1d70ef4aeea9f099f10","Doctorante at Cnam","France","df2229d139486d5839a918bad87dece0","ED 15-16","2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Artline","Rédaction de cours","Private","Private","Other"
"477","962174e24e7fd1d70ef4aeea9f099f10","Doctorante at Cnam","France","df2229d139486d5839a918bad87dece0","ED 15-16","2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The Open Design School - Accélérateur de carrières créatives","Mentor","Private","Private","Other"
"478","962174e24e7fd1d70ef4aeea9f099f10","Doctorante at Cnam","France","df2229d139486d5839a918bad87dece0","ED 15-16","2018",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cnam","Doctorante","Public","Public","Student"
"479","962174e24e7fd1d70ef4aeea9f099f10","Doctorante at Cnam","France","df2229d139486d5839a918bad87dece0","ED 15-16","2018",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ingénieur IMAC","Enseignant vacataire","Public","Public","Other"
"480","962174e24e7fd1d70ef4aeea9f099f10","Doctorante at Cnam","France","df2229d139486d5839a918bad87dece0","ED 15-16","2018",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"LYCEE POLYVALENT ADOLPHE CHERIOUX","Professeur d’arts appliqués","Public","Public","Other"
"481","b86669c115728e7cef528126f87986cb","PhD Student at Muséum national d'Histoire naturelle","France","5fdf0e9a8ef05c741f492eb3aad60528","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Muséum national d'Histoire naturelle","PhD Student","Public","Public","Student"
"482","0d04449eb0cb200c359ca207bb3692b3","Postdoctoral Researcher at Humboldt University of Berlin","Germany","f1c289c119de5715c40df1c3dabc6b26","ED 14-15","2017",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centre national de la recherche scientifique","Assistant Engineer","Public","Public","Other"
"483","0d04449eb0cb200c359ca207bb3692b3","Postdoctoral Researcher at Humboldt University of Berlin","Germany","f1c289c119de5715c40df1c3dabc6b26","ED 14-15","2017",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Humboldt University of Berlin","Postdoctoral Researcher","Public","Public","Research"
"484","c2846945e0eab867335b5c019e8e25d7","PhD at Université Denis Diderot (Paris VII)","France","a547a1cbedaef68546bf894799be76ee","ED 13-14","2016",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université Denis Diderot (Paris VII)","PhD","Public","Public","Student"
"485","715164e28af31c3446c37f8c88fb5028","Médecin at AP-HP, Assistance Publique - Hôpitaux de Paris","France","cad57114a825a999b676993beaaa0717","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AP-HP, Assistance Publique - Hôpitaux de Paris","Médecin","Public","Public","Other"
"486","8ce0a449d85cc40b838271b470b4c70e","Co-fondatrice at Premiers Cris","France","ea0fead91d964041e0e9b7510c5aff61","ED 16-17","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Premiers Cris","Co-fondatrice","Private","Private","Entrepreneurship"
"487","8ce0a449d85cc40b838271b470b4c70e","Co-fondatrice at Premiers Cris","France","ea0fead91d964041e0e9b7510c5aff61","ED 16-17","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRI","Étudiante-chercheuse (doctorat)","Public","Public","Student"
"488","8ce0a449d85cc40b838271b470b4c70e","Co-fondatrice at Premiers Cris","France","ea0fead91d964041e0e9b7510c5aff61","ED 16-17","2019",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"IM-TWIN Project","Chercheuse associée","Public","Public","Research"
"489","8ce0a449d85cc40b838271b470b4c70e","Co-fondatrice at Premiers Cris","France","ea0fead91d964041e0e9b7510c5aff61","ED 16-17","2019",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université de Lille","Maîtresse de conférences","Public","Public","Research"
"490","8ce0a449d85cc40b838271b470b4c70e","Co-fondatrice at Premiers Cris","France","ea0fead91d964041e0e9b7510c5aff61","ED 16-17","2019",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université Paris Nanterre","Attachée Temporaire d'Enseignement et de Recherche","Public","Public","Other"
"491","ee33a3966196718c3b86282cf2498dd1","PHD Student at Institut Jacques Monod/CNRS & University Paris Diderot","France","c5a120a877dff3d698ccc900aa05eb56","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Jacques Monod/CNRS & University Paris Diderot","PHD Student","Public","Public","Student"
"492","dfe644191b06f4ce38ddd5469133d8a7","Founder and Director of Research at Thunken","France","c5882e5bacbd245b59a29bb3c85b72a0","ED 09-10","2012",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Thunken","Founder and Director of Research","Private","Private","Entrepreneurship"
"493","e1c19c23f68b75b774f5c5dba5fc986b","Researcher at Centre national de la recherche scientifique","France","5a1609474475a3811de81a654dafbfcc","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"Centre national de la recherche scientifique","Researcher","Public","Public","Research"
"494","e1c19c23f68b75b774f5c5dba5fc986b","Researcher at Centre national de la recherche scientifique","France","5a1609474475a3811de81a654dafbfcc","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Centre national de la recherche scientifique","Post-doctoral fellow","Public","Public","Research"
"495","e1c19c23f68b75b774f5c5dba5fc986b","Researcher at Centre national de la recherche scientifique","France","5a1609474475a3811de81a654dafbfcc","ED 07-08","2010",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CNRS","PhD student","Public","Public","Student"
"496","e1c19c23f68b75b774f5c5dba5fc986b","Researcher at Centre national de la recherche scientifique","France","5a1609474475a3811de81a654dafbfcc","ED 07-08","2010",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Max Delbrueck Center","Post-Doctoral researcher","Public","Public","Research"
"497","1d18cc5dd0a9dc2326bc534f089acb4c","Medical Devices Requirement, Validation & Verification Expert at IBA","Belgium","9b6199ee5d2eb67b6d2c7c30a54f4d05","ED 14-15","2017",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Elmea Consulting","Medical Devices Compliance Expert","Private","Private","Other"
"498","1d18cc5dd0a9dc2326bc534f089acb4c","Medical Devices Requirement, Validation & Verification Expert at IBA","Belgium","9b6199ee5d2eb67b6d2c7c30a54f4d05","ED 14-15","2017",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"IBA","Medical Devices Requirement, Validation & Verification Expert","Private","Private","Other"
"499","1d18cc5dd0a9dc2326bc534f089acb4c","Medical Devices Requirement, Validation & Verification Expert at IBA","Belgium","9b6199ee5d2eb67b6d2c7c30a54f4d05","ED 14-15","2017",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UL","Regulatory Affairs Engineer","Private","Private","Other"
